premise,hypothesis,label
"Das machen wir doch. Und deswegen zerstören wir ja die Eurozone und viele Länder berschweren sich über unsere Außenhandelsbilanzüberschüsse. Ins Detail geht da z.B. Heiner Flassbeck mit seinem Makroskop, und Heinz Joesf Bontrup. Ergänzende Informationen gibt es von Bernd Senf und Mr. Dax Dirk Müller. Wer dann noch langeweile hat, der sollte sich mit dem ""Reichtum ohne Gier"" von Sahra Wagenknecht und der Gemeinwohlökonomie von Christian Felber auseinander setzen. Natürlich sollte man sich voher gundlegend über unser Geldsystem infomieren. Und keine Sorge, ich habe eine überwiegend leicht zu verstehende Infomrationssammlung zu diesem Thema zusammengestellt. Gerne kannst du auf meiner Facebookseite ""Neu denken"" vorbei schauen.",Dieser Kommentar ist eine Respektbekundung,0
@USER Was hat denn Ihre AFD bist jetzt so gebracht. Hass und Hetze schaffen keine Kitaplätze... bekämpfen nicht die Altersarmut....zahlen keine fairen Löhne.... bessern keine Straßenlöcher aus....bezahlen keine Pflegekräfte...schaffen keinen bezahlbaren Wohnraum. Bisher hat die AFD zu diesen Themen noch gar Ideen vorgelegt.,Dieser Kommentar ist eine Respektbekundung,0
"@USER Meistens verläuft das Gespräch so: Woher kommst Du? - aus Hannover Nee, ich meine ""WOHER"" kommst Du? - äh...Hannover Und wo bist Du geboren? - In Hannover Aber heisst Du nicht ""Cem"", wie der Özdemir? - Ja, der kommt auch aus Deutschland. Ist das nicht ein türkischer Name? - Doch, schon, ja. Na dann kommst Du ja doch aus der Türkei und nicht aus Hannover (freu) ... so kann es noch minutenlang weitergehen, und es nervt gewaltig, ist langweilig und als erste Frage übergriffig und nicht grade sehr helle, um nicht zu sagen hirnverbrannt dumm und nicht motivierend, das Gespräch weiterzuführen. Mit jammern hat das ganze rein gar nichts zu tun.",Dieser Kommentar enthält Ironie,0
@USER meinte es sarkastisch denn das bauen war in 70er 80er günstiger...heute wird zu groß zu aufwendig gebaut wegen Vorgaben.,Dieser Kommentar ist eine externe Quelle,0
@MEDIUM Leider nicht die Merkel CDU und die SPD zusammen irrtümlich als GROKO bezeichnet wollen doch Mieter fördern nicht Wohneigentümer . Die Förderung der Eigentumsbildung wurde eingeschränkt u.a. durch 0% Sparzinsen dadurch steigen die Baupreise schneller als Menschen was ansparen können.Vergleichen Sie das mal mit der Nachkriegszeit.....Die falsche Politik macht es den Bürgern schwer Eigentum zu bilden.....Doll,Dieser Kommentar ist eine Tatsachenbehauptung,0
@USER Es sollen ja auch Immobilienhaie wie Vonovia oder Deutsche Wohnen enteignet werden und keine Mieter im Mietverhältnis! Hier ein paar unbequeme Fakten: https://m.manager-magazin.de/fotostrecke/ueberblick-die-elf-grossen-deutschen-immobilien-ags-fotostrecke-100484.html,Dieser Kommentar ist eine Respektbekundung,0
"Als Papa noch in der Lage war ,eine 3-6 Köpfige Familie alleine zu ernähren ,mit seinem Lohn, hatte die Frau auch viel mehr Zeit gehabt sich um die Kinder zu kümmern . Heute ist es schon fast ein Risiko als Alleinverdiener ein Kind in die Welt zu setzen ,weil außer Beamte keiner sicher sein kann ob er Morgen noch ein Einkommen hat . Schaut euch jetzt mal die Banken an , da dachte auch viele ,hier bin ich sicher und werde mein Geld verdienen , Pustekuchen , tausende werden ihren gutbezahlten Arbeitsplatz verlieren . Das ist nach der Kohle und nach dem Stahl ,schon passiert. Diese schlauen Politiker wissen überhaupt nicht was es heißt ,mit 1500 € eine Familie zu ernähren , für das Geld gehen die 2x Essen mit 4 Personen. Menschen aus anderen Ländern , die schon da sind und auch noch kommen haben da überhaupt keine Probleme mit , die bekommen 4-7 Kinder und bezahlen müssen andere. Einige haben auch 2-3 Frauen mit 15 Kinder und auch da bezahlen ,""andere"". Komme mir jetzt keiner mit Braun .",Dieser Kommentar ist eine Tatsachenbehauptung,0
"Herr Spahn hat doch mehr Personal versprochen...2 Pflegekräfte mehr kostete dann alle Bewohner eine menge Geld, was viele gar nicht haben ...https://www.zeit.de/politik/deutschland/2018-07/pflegepersonal-staerkungsgesetz-pflegekraefte-klinik-jens-spahn",Dieser Kommentar enthält Ironie,0
"Uwe A. Dresden Yo, schönen Dank, hatte auch ein Proseminar zur Staatskunde, aber ihr kleiner Copy Paste Beitrag ist hübsch. An meiner Meinung ändert das aber nichts. Auch die nicht gesetzgebenden Akteure einer Gesellschaft sind verantwortlich für das Funktioniern einer Gesellschaft. Und Gier zerstört nunmal eine partizipartorische Gesellschaftsform, weil Teilhabe dann nur über die Menge an Geld definiert wird.",Dieser Kommentar ist ein Lösungsvorschlag,0
"Enteignung hat immer was Negatives. Das klingt für mich so ""Wir sind zu unfähig die Gesetze so zu verändern, dassesgerechterwird, also enteignenwir dieGroßkonzerne"" DieGesezltze müssen einfach so geändert werden dass man mit Wohnungen noch spekulieren darf. Wohnungen werden extra frei gelassen, damit man sie verkaufen kann, wenn es sich lohnt, Vonovia spekuliert an der Börse, macht Millardengewinne und die Mieten steigen trotzdem. Da muss man was machen, aberkeine Enteignung.",Dieser Kommentar ist eine Respektbekundung,0
Rauchtnichtmehr Michael: Vielmehr scheint es dir an Bildung zu mangeln. Den AfD Quatsch dass Deutsche ausziehen müssen damit Migranten einziehen können wurde schon dutzendfach wiederlegt. Du bist nur ein armes Opfer von alternativen Fakten. Traurig genug dass so einer wie du wählen darf. https://www.mimikama.at/allgemein/zwangsvermietung-hamburg/,Dieser Kommentar ist ein Lösungsvorschlag,0
"@USER Also Bildung und Bayern, das sage ich Ihnen als jemand der sich seit 20 Jahren mit Pädagogik professionell befasst, das schließt sich fast aus. Hier ist viel lautes Gekraftmeier, aber die Qualität der schulischen Bildung für ALLE Kinder lässt zu wünschen übrig, hier wird knallhart gesiebt, mehr aber auch nicht. Und das hat mit Bildung GARNICHTS zu tun.",Dieser Kommentar enthält Ironie,0
"Der Respekt von einigen ist echt echt unterirdisch. Jeder hat ein anderes empfinden zur Heimat und jeder hat das Recht so zu leben, wie man es will, sofern man sich an die Gesetze hält.",Dieser Kommentar ist eine externe Quelle,0
"Zu dem verweise ich gerne auf meine Facebookseite ""Neu denken""",Dieser Kommentar ist eine Tatsachenbehauptung,0
@USER doch ist es! @USER @USER hat sich auf die Antwort des WDR bezogen!,Dieser Kommentar enthält Ironie,0
"Das sieht man insbesondere bei den rechtsradikalen Menschen. Sie wollen den Flüchtingen ncht hefen. Sie meinen, dass Deutschland alles richtig Macht und diese Menschen nur herkommen um sich in unsere ""soziale Hängematte"" zu legen. Nur leider muss ich feststllen, dass diese Menschen zumeist gar nichts wissen und einfach nur gerne auf schwächere Menschen einpügeln. Sind es nicht Flüchtlinge und Migranten, dann weden es wieder ALG 2 Bezieher und Arbeitslose sein.",Dieser Kommentar enthält Ironie,0
Weil es dem überwiegenden Anteil eigentlich egal ist was mit ihren Organen nach dem Tod passiert sie aber zu bequem sind den Spendeausweis auszufüllen. Und wer es nicht will kann sich ja als Nichtspender registrieren lassen. So ist jeder der es nicht will in der Verantwortung zu handeln.,Dieser Kommentar enthält Ironie,0
Jeder Mensch braucht Nahrung! Die Landwirtschaft ist unabdingbar für alle! Leider wird das nicht genug gewürdigt zumal die an ihren Erzeugnissen am wenigsten verdienen! Der weltweite Markt regelt die Preise. so ist das halt mit der Globalisierung. Um wettbewerbsfähig zu sein bedarf es immer größerer Betriebe. Getreide Pflanzen und Nutztiere sind dadurch reine Handelsware! Den allermeisten Landwirten ist die Gesundheit ihrer Tiere nicht egal! Ist es doch bares Geld das sie durch kranke oder verendete Tiere verlieren würden. Der romantische Bauernhof mit glücklichen Tieren ist pure Illusion oder nur bei Hobby Bauern zu finden die davon nicht die Familie ernähren müssen!,Dieser Kommentar enthält Ironie,0
@USER Sind Sie dabei? Super ;-) 👍 Herzlich //Team Boris Palmer Watch,Dieser Kommentar ist eine Tatsachenbehauptung,0
"Guter Rat, sollte man den panikbeherrschten Fridaysforfuture-Apologeten mal auf den Weg mitgeben und jenen die alles was rechts von Claudia Roth ist und sei es die Katze der Nachbarin sofort als rechtsradikale oder rechtsextremistische Bedrohung wahrnehmen. 😉",Dieser Kommentar ist ein Lösungsvorschlag,0
"""und jawohl, auch Geburtenregelung zu vermitteln. "" Ein Problem ist, dass die Kinder, das kaum bzw. nicht vorhandene Sozialversicherungssystem erstezen.",Dieser Kommentar enthält Ironie,0
"Sie beleidigen mit ihrem Kommentar alle Opfer des Nationalsozialismus und verharmlosen dadurch die echten Nazis! Von Geschichte Reden, aber Geschichte nicht verstehen. Schämen Sie sich!",Dieser Kommentar ist eine externe Quelle,0
"Die ""Rentenreform"" der SPD ist ein schlechter Scherz. Warum sollten nur Renter die länger als 35 Jahre gearbeitet haben eine Grundrente von 900 Euro bekommen, was noch unterhalb der Armutsgrenze liegt? Warum sollen Rentner, die weniger gearbeitet haben in noch größerer Armut leben müssen?",Dieser Kommentar enthält Ironie,0
"@USER ich hatte zuletzt in der Arbeitnehmerüberlassung ein Einkommen von 2.300 Euro netto, Steuerklasse 1, kein Studium. Zeitarbeit bedeutet nicht zwangsläufig geringes Einkommen. Und auch nicht jeden Tag woanders arbeiten.",Dieser Kommentar ist eine Respektbekundung,0
"sie die Altparteien wollen es nicht verstehen, wenn du von keine der parteien vertreten wirst und immer nur dumme versprechungen machst...gehst du nicht mehr wählen oder AfD! Diese ganzen Diskussionen lenken nur ab...",Dieser Kommentar ist ein Lösungsvorschlag,0
"Sozialer Wohnungsbau ist nicht sehr einträglich, wenn es privatisiert ist. Da alles Privatisiert ist, wundert es nicht, dass es keinen sozial verträglichen Wohnraum geben kann. Das Bundesvermögensamt hat ein Großteil seiner Immobilien modernisiert und Verkauft. Ich frage mich an dieser Stelle eher, was kann ein Architekt in diesem Thema leisten? An sich geht es einem doch einfach nur auf den Keks. Alle quatschen, nichts passiert. Schaut euch die Anstalt zu diesem Thema an, dann versteht man, dass auch diese Montag bei HaF eine reine Laberveranstaltung sein wird, die keinen weiter bringt, außer den Puls des Zuschauers und die Selbstdarstellung der Gäste und des Moderators, dessen Firma nebenbei dieses Format im Auftrag des ÖR- Rundfunks produziert.",Dieser Kommentar ist eine Tatsachenbehauptung,0
"Nein, hilft es eben nicht. Natürlich muss man bauen, aber die Mieten werden dadurch nicht günstiger. Wenn Großkonzerne wie Venovia Milliarden Gewinne machen und das jährlich immer mehr, die Mieten immer weizlter steigen, macht das keinen Sinn. Die FDP will solche Unternehmen fördern, nicht den Mieter entlasten. Eine flächendeckende Mietpreisbemse, ohne Ausnahmen, ohne versteckte Erhöhungen muss her.",Dieser Kommentar enthält Ironie,0
"@USER himmel hergott noch eins. nun lassen Sie doch mal die leute mit diesem dummschwätz in ruhe. frau schrott und auch ich und viele viele leute wollen keine lebensverlängernden massnahmen, wozu eine transplantation gehört. also weiterleben mit den organen eines fremden. überdenken Sie also auch Ihre Patientenverfügung. es wurde uns ein leben geschenkt, der tod beendet das leben. Mit 20 tabletten am tag und dauernden nachfragen nach meinem fremdorgan will ich ganz persönlich nicht leben. ich war vor einer sehr schweren erkrankung bereit, mein seltenes blut zu spenden, aber die DRK Berichte haben das kurz-und kleingehauen.",Dieser Kommentar enthält Ironie,0
