premise,hypothesis,label
"@USER 1/3 ja... Geringverdiener mit Mindestlohn finden für das Geld, zumindest hier, nix! Mindestlohn sind unter 1200 netto. Für 400 Euro wohnen? Ein Träumchen...",Dieser Kommentar enthält Ironie,2
"Macht die das unbewusst oder ist das ne Masche, dass die ständig so nen traurigen Gesichtausdruck hat, bzw. die Augenbrauen so mitleidig seitlich runter zieht? :/",Dieser Kommentar ist eine Tatsachenbehauptung,2
"Müssen eigentlich ständig AfD Themen behandelt werden? Was ist mit dem völkerrechtswidrigen Kriegen? Was ist mit der Beteiligung Deutschlands an diesen Kriegen? Was ist mit unseren Waffenexporten und, was noch schlimmer ist, Deutsche in Lizenz gefertigte Waffen, im Ausland. Was ist mit der wirtschaftlichen Ausbeutung der Länder in der EU und in der Welt durch Deutschland. Speziell erwähne ich mal das Economic Partnership Agreement, die Leerfischung der Meere oder die Überflutung von Märkten mit unseren steuersubventionierten Billigfleisch? Was ist mit den 16,8% der Menschen in Deutschland, die unterhalb der Armutsgrenze leben? Was ist mit den 1,5 Millionen Menschen, die zu den Tafeln gehen? Was ist mit den Werksverträgler, die in Deutschland unter sklavenähnlichen Bedingungen arbeiten müssen? Was ist mit den Menschen, die einen Stundenlohn von weniger als 13 Euro beziehen und garantiert im Alter auf die Grundsicherung angewiesen sein werden? Sprecht doch mal die sozialen Themen an! Hier kommt ganz schnell die neoliberale und kapitalistische Fratzen der CDU, CSU, FDP, SPD und Grüne zum Vorschein.",Dieser Kommentar enthält Ironie,2
Man glaubt es kaum. Die Dame hat die DDR scheinbar nicht bewusst live erlebt. Aber die Dummheit stirbt leider nie aus,Dieser Kommentar ist eine Tatsachenbehauptung,2
@USER ladet Opfer linker Gewalt ein ist besser,Dieser Kommentar ist ein Lösungsvorschlag,2
@USER ich lach mich kaputt. Hast recht aber der letzte Satz ist wohl ein Witz,Dieser Kommentar ist eine externe Quelle,2
"Im Prinzip widerspreche ich dir nicht. Aber sobald einer Gefahr läuft ein Organ zu brauchen wird er einfach Spender mit der Begründung, dass er seine Meinung geändert hat.",Dieser Kommentar ist ein Lösungsvorschlag,2
"@USER Sorry, ich werde der Rentenkasse noch lange das Geld abknöpfen.",Dieser Kommentar enthält Ironie,2
"Sag mal ...willst du eine Menschen mit einer ""Rostlaube"" vergleichen?? Wie impertinent !!",Dieser Kommentar ist eine Tatsachenbehauptung,2
Fazit vom „Nordsee Magazin“ bisher mit Abstand das DÄMLICHSTE! 😊,Dieser Kommentar ist eine externe Quelle,2
"Deutsch ist, qua Gesetz, wer die deutsche Staatsbürgerschaft hat. Die ist erwerbbar. Ob man sich selbst deutsch fühlt, ist eine andere Angelegenheit. Es gibt vermutlich mehr Arten des „Deutschseins“, als es Menschen mit deutscher Staatsangehörigkeit gibt.",Dieser Kommentar ist eine Tatsachenbehauptung,2
Es ist einfach meine Meinung. Wer ausschließlich den deutschen Pass hat und keinen weiteren der sollte auch nicht als migrant bezeichnet werden.,Dieser Kommentar enthält Ironie,2
erklären sie mal was an Jung rechtsradikal ist!!,Dieser Kommentar enthält Ironie,2
"@USER ja selbstverständlich. Weil es völlig absurd ist, was Sie kommentieren.",Dieser Kommentar enthält Ironie,2
"Ich kann diese Hackfresse Lanz nicht mehr sehen, noch weniger hören.",Dieser Kommentar ist eine externe Quelle,2
@USER so einen Blödsinn!!!!!,Dieser Kommentar ist eine externe Quelle,2
"Nöö, es geht gerade um den Mord an Walter Lübcke, den die Sendung zum Thema hat, und wie die Verbindung der AfD dazu aussieht. Was haben Sie denn an dem Thema nicht verstanden?",Dieser Kommentar ist eine Respektbekundung,2
und warum wächst der gletscher auf grönland?,Dieser Kommentar enthält Ironie,2
Muss man bei Islamisten erst warten bis sie was anstellen .,Dieser Kommentar enthält Ironie,2
Bekommen Frauen in der Politik auch weniger Diäten ? Oder bekommen Ost-Politiker weniger Diäten oder Pensionen ?,Dieser Kommentar ist eine Tatsachenbehauptung,2
Stadt ist nicht gleich Stadt. In welcher wohnst du ?,Dieser Kommentar enthält Ironie,2
"Oh, der Mann nimmt Elternzeit und bekommt dafür einen Preis...... ich fass es nicht. Was ist bloß mit dieser Gesellschaft los ? Wir haben ja sonst keine Probleme",Dieser Kommentar ist eine externe Quelle,2
Das Land muss auch sicherer werden .Man hört jeden tag von Übergriffen und Morden.fallls dumme nachfragen kommen empfehle ich Zeitung lesen,Dieser Kommentar enthält Ironie,2
@USER widerlich und asozial ist einzig Ihr Kommentar👎,Dieser Kommentar ist eine externe Quelle,2
"Da Wahlen nein in manchen Regionen Österreichs älter Gehöfte Häuser aufgelassene Gasthäuser,... die dann von Städtern gekauft werden,",Dieser Kommentar ist eine Respektbekundung,2
"Frau Barley kennt weder ihren eigenen Gesetzentwurf, noch die geltenden Gesetze! Sie ist einfach die größte Fehlbesetzung in diesem Amt, schlimmer noch als Heiko Maas!",Dieser Kommentar ist eine Respektbekundung,2
"Doch, eben genau deswegen sage ich es!",Dieser Kommentar ist ein Lösungsvorschlag,2
"Ein deutscher ist einer, der NUR die deutsche Staatsbürgerschaft hat und sich nicht mit 2 Pässen verschiedener Nationalitäten in den Vordergrund stellen muss. Dabei spielt es keine Rolle wo die Eltern oder Großeltern herkommen. Wer 2 Pässe besitzt muss sich halt gefallen lassen als Migrant genannt zu werden.",Dieser Kommentar ist eine Respektbekundung,2
wo kommt man live in die Sendung mit den nachrichten !!!! ich könnt kotzen,Dieser Kommentar enthält Ironie,2
Na und? Kannst alles besser machen.,Dieser Kommentar ist eine Respektbekundung,2
@USER Das ist doch ein Witz. Wie bei unseren Politiker von nichts ne Ahnung aber sagen was richtig und falsch ist. Leider gibt's aber noch zuviele die es nicht durchschauen,Dieser Kommentar ist eine Tatsachenbehauptung,2
@USER Die Hessen-Grünen beschlossen zusammen mit CDU gegen SPD die NSU-Akten 120Jahre verschwinden zu lassen. Das Wort Demokratie dürfen Grüne somit nicht mehr in den Mund nehmen!,Dieser Kommentar ist eine externe Quelle,2
Dieses Klamotten sieht man auf meinem FBTitelbild beim Winterausflug im Klimawandel vor 30 Jahren :),Dieser Kommentar ist eine externe Quelle,2
"Und, was haben Sie für ein Problem damit? Immerhin hat Herr Daimagüler im NSU-Prozess Hinterbliebene vertreten.",Dieser Kommentar ist eine Respektbekundung,2
"täglich dann 50-100 km zur Arbeit einfach- mit Baustellen ; die Kraftstoffpreise sind ja SO günstig wie nie zuvor, das rechnet sich dann gewiss *kopf kratz*",Dieser Kommentar enthält Ironie,2
Eben. Der Ausgleich fehlt,Dieser Kommentar ist eine Respektbekundung,2
"@USER nicht das gefühl, sondern die heimat muss man sich verdienen.",Dieser Kommentar ist eine Tatsachenbehauptung,2
rosa war früher für Buben..,Dieser Kommentar ist eine externe Quelle,2
Alles unbrauchbare kommt nach Brüssel oder Deutschland,Dieser Kommentar ist eine Tatsachenbehauptung,2
heiße luft..,Dieser Kommentar ist eine Respektbekundung,2
Ich hoffe ich war nach ihrer Meinung respektvoll.,Dieser Kommentar ist eine externe Quelle,2
@USER Was hat das bitteschön mit einer Baumschule zu tun? Einfach nur ein passender Vergleich - ihnen scheint ja nicht allzuviel einzufallen!,Dieser Kommentar ist ein Lösungsvorschlag,2
Wenn man nicht mehr fliegen darf damit die Malediven nicht absaufen kann man genauso gut mal hinfliegen. Dann hat man sie wenigstens mal gesehen. Ist ne einfache Sache.,Dieser Kommentar ist eine Tatsachenbehauptung,2
@USER Ja kann es aber wer kommt bestimmt der Deutsche Staat nach unserem Regeln ! So wie in Kanada,Dieser Kommentar ist eine Respektbekundung,2
"Hallo, könnt ihr nicht denken? 2 Millionen Flüchtlinge und jährlich ca. 500.000. Wir steuern ins Chaos! Bereits 2015 hatten schon über 800.000 Menschen keine Wohnung. Wir KÖNNEN gar nicht so viel Wohnraum schaffen wie neue Bürger ins Land kommen. LOGIK!",Dieser Kommentar ist eine Tatsachenbehauptung,2
"@USER Aus gutem Grund ist die AfDerpartei um Faschist Landolf Ladig, aka Bernd Höcke abzulehnen.",Dieser Kommentar ist eine externe Quelle,2
"@USER Wenn ich die Mieten von Berlin und Düsseldorf vergleiche, dann ist Berlin immer noch günstiger",Dieser Kommentar ist eine externe Quelle,2
"@USER Es ist schon blöd, wenn man das Wort Heimat und Besitz, nicht trennen kann! 🤷‍♀️",Dieser Kommentar ist eine Respektbekundung,2
"Mehmet Daimagüler ist eingeladen und wird als Rechtsanwalt garantiert auch Junges Hasspamphlete, die dieser via Twitter absetzt, sezieren.",Dieser Kommentar enthält Ironie,2
"Warum, weil sie Teilzeit arbeiten wollen, wegen den Steuern Klasse 5 u. 3",Dieser Kommentar ist ein Lösungsvorschlag,2
"@USER schäm Dich, Triebtier*in!",Dieser Kommentar ist ein Lösungsvorschlag,2
Und Sie wissen nicht einmal um die korrekte Anwendung der deutschen Sprache. Wer soll dieses Gewirr denn ernstnehmen?,Dieser Kommentar ist eine Respektbekundung,2
"und geht zu kick, um billige Klamotten zu kaufen, die in Bangladesz hergestellt werden und wegen dieser Produktion ganze Landstriche vergiftet werden.",Dieser Kommentar ist ein Lösungsvorschlag,2
"@USER wenn Sie schon andere eurpäische Länder als gutes Beispiel anführen, ist Ihnen sicher auch bekannt, dass neben dem Hirntodkriterium in einigen Ländern, unter anderem in Großbritannien, in Österreich, der Schweiz, den Niederlanden, Spanien, und Belgien auch das sogenannte NHBD-Verfahren, und damit das Herztodkriterium zum Tragen kommt. Das erhöht natürlich Spenderzahlen schlagartig, das kann aber nicht der Maßstab sein...",Dieser Kommentar ist eine externe Quelle,2
@MEDIUM die Kritik ist in dem Fall auch total daneben. Ich bezweifle dass die Sendung angeschaut wurde.,Dieser Kommentar ist eine Respektbekundung,2
"@USER Kennen wir uns?Ich glaube nicht .Professor,Dr.? Oder einfach nur.. . .....!",Dieser Kommentar ist eine Tatsachenbehauptung,2
@USER wegen hartz4,Dieser Kommentar enthält Ironie,2
Dummerweise haben wir in der EU und in der USA einen viel höheren CO2 Fußabdruck als z.B. die Afrikaner oder Inder.,Dieser Kommentar ist eine Tatsachenbehauptung,2
Auf deutschen Comedibühnen 😬😑🙄😀,Dieser Kommentar ist eine Tatsachenbehauptung,2
@USER! Stimmt leider.,Dieser Kommentar ist ein Lösungsvorschlag,2
"Die deutsche Wohnen und andere große Konzerne lassen die Wohnungen leer stehen, um den Mietpreis zu erhöhen. Das ist nunmal gang und gäbe und dagegen MUSS die Politik etwas tun und das geht nur mit klaren Gesetzen und nicht mit Enteignungen.",Dieser Kommentar enthält Ironie,2
Genau deshalb bekommen die mich nicht!,Dieser Kommentar ist eine Tatsachenbehauptung,2
@USER lesen Sie sich mal Kommentare von der Gegenseite durch und gleichen Sie das mit der Bedeutung der Wörter Haß und Hetze ab. Mir geht das ganze Links und Rechts auf den Geist. Schizophrenie und Dummheit ist hier ausgebrochen. Zur Erinnerung : die Probleme im Land wurden in keinem Fall durch politische Entscheidungen der Afd geschaffen. Da können Sie noch so stammeln. Und von welchen Parteien und warum sind die Wähler zur Afd gewechselt ?,Dieser Kommentar ist eine Tatsachenbehauptung,2
@USER im Sozialismus gibt es keine Verhandlungen. 😉,Dieser Kommentar ist ein Lösungsvorschlag,2
@USER es will auch jeder sein Leben lang Immunsuppressiva einnehmen die hoch Krebserregend sind.....,Dieser Kommentar enthält Ironie,2
@USER Schon mal was von Physik gehört?,Dieser Kommentar ist ein Lösungsvorschlag,2
Migrationshintergrund! Ist der schlimm? Den hat mittlerweile der größere Teil der deutschen Bevölkerung. Aufgrund unterschiedlicher Dramen.,Dieser Kommentar ist eine externe Quelle,2
@USER Ansichtssache ich finde persönlich nicht's schlimmes dabei,Dieser Kommentar ist eine Tatsachenbehauptung,2
"@USER , das war doch schon immer so. Man konnte schon immer zwischen privaten und Maklerangeboten wählen.",Dieser Kommentar ist eine Tatsachenbehauptung,2
"Frau Barley,fehl am Platz,blablablabla.......Die soll mal mit 1000Euro auskommen,Schlaumeier.",Dieser Kommentar ist ein Lösungsvorschlag,2
DAS ist wohl jetzt fehl am Platz...nicht mein Humor,Dieser Kommentar enthält Ironie,2
"plastinieren und vors kanzleramt, das wär´s doch. dann kann man sehen, was mit menschen passiert, die so viel schoki essen wie ich. lacht hier mal jemand. oder kommte jetzt gleich wieder tante burmeister um die ecke und langweilt mich.",Dieser Kommentar ist ein Lösungsvorschlag,2
Grüne haben den kriegsverbrecherischen Angriffskrieg gegen Serbien 1999 durchgesetzt. Es ist eine kriegshetzerische Partei! Die @MEDIUM verschweigt es.,Dieser Kommentar enthält Ironie,2
@USER Privatbesitz ist nicht gleichzusetzen mit Kollektivbesitz (zb) der Gemeinde! Ich schätze mal das die Privatbesitzer ordentlich Zaster haben.,Dieser Kommentar ist eine Tatsachenbehauptung,2
Deutschland zahlt so viel Geld dorthin - Es müssen ja einige Länder die Kosten für das große Parlament zahlen und das ist teuer. Die bekommen nicht einmal die Sommerzeit geregelt - Das geht schon viele Jahre - Dabei müssten die nur sagen - Kommendes Jahr bleibt die Uhrzeit wie sie ist - und für solchen Unsinn werden die bezahlt oder ob eine Gurke krumm oder gerade sein darf,Dieser Kommentar enthält Ironie,2
"Waffen? Vielleicht welche, die Merkel gg. Vereinbarung im Koalitionsvertag in den Krieg nach Jemen verkauft und die Grünen werden trotzdem mit denen koalieren?",Dieser Kommentar ist eine externe Quelle,2
@USER in Schweden wurden nicht mehr so viele Grüne gewählt. Das ist ein Zeichen.,Dieser Kommentar ist eine Tatsachenbehauptung,2
"@ @MEDIUM : Es ist absolut #NICHT hinnehmbar, dass hier #RASSISMUS sowie #HETZE und #HASS geduldet wird, gegen deutsche Obdachlose und #Millionen Deutsche, die verzweifelt eine Wohnung suchen ! (ebenso gegen Personen, die dieses anprangern!) ⚠ di",Dieser Kommentar enthält Ironie,2
@USER du hast leider recht,Dieser Kommentar enthält Ironie,2
"@USER Doch wurde und wird was verteilt , die Diäten der Abgeordneten . Da sollte man 40% Streichen Dann hätten die immer noch zuviel",Dieser Kommentar ist eine Respektbekundung,2
"@USER Wenn ich es so schlimm fände, zu spenden, dann ""vergesse"" ich nicht zu widersprechen. Tut mir ja leid, dass es bald mit Ihrer Bequemlichkeit ein Ende hat, und dass man Ihnen Ihren Hintern nicht mehr hinterher trägt.",Dieser Kommentar ist eine Tatsachenbehauptung,2
Gehte hin und verbreitet Freude.... schon wieder futsch das Motto? :D,Dieser Kommentar enthält Ironie,2
@USER Eigentum macht eigentümlich,Dieser Kommentar enthält Ironie,2
"@USER aus der ex #DDR : #FALSCH ! ⛔ diese aggressive ""Person"" hat SELBER 3 x in der Sendung gesagt, sie ist 👳 #TÜRKIN ! 👳 Jeder kann sich diese / ihre Aussagen #ONLINE anhören ! ⚠ Tja, DAS war nix ! 🙈 EXTREM DUMM gelaufen für Sie ! ⚠ Überaus #PEINLICH für @USER aus #ZWICKAU ! 🙈 Typisch #SACHSEN ! 🙈 #KOPFSCHÜTTEL ! 🙈",Dieser Kommentar ist eine Tatsachenbehauptung,2
"das man mehr Zeit hat für Organspende dafür der Hirntod, eigentlich logisch,..nicht rückführbar..",Dieser Kommentar ist eine externe Quelle,2
@USER .Die sind politisch gesteuerte die dürfen nur senden was die Politik will,Dieser Kommentar ist eine externe Quelle,2
@USER Die CDU lässt das so wie so nicht zu . Sagen doch nur wenn sie Reichen was bekommen sollen ( 10 Milliarden für die Hotellobby),Dieser Kommentar ist ein Lösungsvorschlag,2
@USER achso die Leute sollen doch dann Auto und Versicherung leisten. Super Idee Brain. 🙈🙈🙈🙈,Dieser Kommentar ist ein Lösungsvorschlag,2
@MEDIUM sie werden es ja an den Einschaltquoten sehen und an den Kommentaren.,Dieser Kommentar ist eine Tatsachenbehauptung,2
"@USER ich ahne, was Sie meinen 🙂",Dieser Kommentar ist eine externe Quelle,2
Redet nur noch die Grüne,Dieser Kommentar ist ein Lösungsvorschlag,2
Nach mir die Sintflut ☺,Dieser Kommentar ist eine Tatsachenbehauptung,2
"Und was die ethische Sache angeht: Wenn ein Patient über die Leiche einer anderen Person gehen darf, um selbst weiterzuleben, die einer Person, die nachweislich nicht tot, sondern nur hirntod ist, wobei ebenfalls nachweislich (kann man googlen) bereits viele Hirntote wieder aufgewacht sind und quietschvergnügt durchs Leben spazieren, genauso wie Komapatienten, ist das dann Notwehr? Nein! Notwehr ist es, wenn ich angegriffen werde von meinem Gegenüber, dem ich schade! Was das künstliche und das echte Koma anbelangt, sollte man vielleicht auch mal genauer hingucken, warum man den Einen so leicht wieder zurückholen kann und den Anderen angeblich nicht?",Dieser Kommentar enthält Ironie,2
"Ich finde es lustig, wie Sie Grüne und Linke auseinanderzudividieren versuchen. Der einzige Unterschied der beiden zueinander ist, dass die Grünen Kryptokommunisten sind. Das wird man feststellen, sobald sie mehr als nur ein bisschen Macht haben. Dann werden viele Leute schlagartig erkennen, was es bedeutet, wenn man von ""Deutschland muss klimaneutral"" redet. ""Hoppla!"" werden sie sagen und dabei leise sein, weil laut gegen die Grünen zu sprechen im urbanen Raum ungesund sein wird. Ist es jetzt schon. Das ist alles nur noch ein große, sozialistische Suppe. Und die einzigen, die da bei der neuen Einheitspartei nicht mitspielen, ist die AfD. Bin kein großer Freund von denen. Aber sie sind nun mal tatsächlich die einzige Alternative.",Dieser Kommentar ist eine Tatsachenbehauptung,2
......ich auch nicht !,Dieser Kommentar ist eine Respektbekundung,2
"Ein Vulkanausbruch ergibt mehr schädlichen Dreck als alle Fahrzeuge zusammen seit Anbeginn, aber ihr lutscht halt gerne.",Dieser Kommentar enthält Ironie,2
"@USER Warum sollte ich dankbarer sein, als jemand, der seit grade mal dreissig Jahren meine kulturelle Sozialisation teilt? Ist was genetisch bedingtes, näch? Genau das schrieb ich, danke für die Bestätigung.",Dieser Kommentar ist eine Tatsachenbehauptung,2
Die naive Luisa sollte anstatt zu demonstrieren Ingenieurin werden und mit ihren Erfindungen dann wirklich was verbessern,Dieser Kommentar ist eine Respektbekundung,2
@USER ja die @USER ist immer und überall präsent.🙈🤣,Dieser Kommentar ist eine Tatsachenbehauptung,2
"Wer jetzt schnell ist und bekannt wird wie Greta und Luisa, hat aber schon mal seine berufliche Zukunft gesichert...🤣",Dieser Kommentar enthält Ironie,2
Ihr regt euch über erdo auf aber wählt seit 18 jahren die merkel buhahahahahhaha🤦‍♂️ ey dieses land hat sich echt zum negativen entwickelt.. nur noch Dummschwätzer und hasserfüllte hetzer... 👊👊👊 bitte spart euch euer : dann geh doch wenns dir nicht passt gelaber... werde ich machen nachdem ich meine Immobilien verkauft habe . Kein Angst 👍,Dieser Kommentar ist eine externe Quelle,2
@USER wenn die Arbeitnehmer bereits über 1/3 ihres Einkommens fürs Wohnen ausgeben (mittlerer Weile doch die Regel bei unterer Mittelschicht) siehts bereits schlecht aus mit Kredit. Da müsste die Bank ablehnen.....,Dieser Kommentar ist ein Lösungsvorschlag,2
"@USER ""Proportional zum Wirtschaftswachstum""? Dann müssten diese Häuser in China gebaut werden, hier wird mit der GOKO nichts mehr wachsen!",Dieser Kommentar ist eine Tatsachenbehauptung,2
Verdienen oder bekommen?,Dieser Kommentar ist ein Lösungsvorschlag,2
"Ah, ist er qua seines Vor- und Nachnamens nun dazu verpflichtet, vom Thema der Sendung abzulenken? Plumper geht Rassismus kaum, ehrlich nicht.",Dieser Kommentar ist eine Tatsachenbehauptung,2
Na da Freut sich die Industrie was das diese Kosten wird!! Oder war damit wieder einmal Otto Normalbürger gemeint??,Dieser Kommentar ist eine Respektbekundung,2
Keine weiteren Fragen...,Dieser Kommentar ist eine Tatsachenbehauptung,2
"Diskriminierung der Frau,im grunde hat es doch mit dem Thema was gemein,nur halt mit einem sehr krassen Beispiel. 🤔",Dieser Kommentar ist eine Tatsachenbehauptung,2
@USER warum die Grünen Wähler so gerne das Wort F.ck in den Mund nehmen?! Seid wohl damit groß geworden...,Dieser Kommentar ist eine Tatsachenbehauptung,2
"@USER musste ich auch,tröste dich! Musste beizeiten erwachsen werden!",Dieser Kommentar ist ein Lösungsvorschlag,2
@USER wenn die SPD und Die Grünen selber zugeben im BT das sie diese finanzieren wo ist da das Problem ???,Dieser Kommentar ist eine Tatsachenbehauptung,2
"@USER mach dir keine sorgen boris , die gebildeten südländer hauen sowieso ab und diese assozialen die ihr daitschen gezüchtet habt bleiben bei euch. Habt ihr nicht anders verdient mit euere Verallgemeinerung und Diskriminierungen tagtäglich. Karma nenne ich sowas",Dieser Kommentar ist eine externe Quelle,2
@MEDIUM Sorry aber haben Sie sich tatsächlich mal die Kommentare angesehen? Sie bitten mich um Respekt für Ihre Gäste. Das ist allerdings frech. Gerne dürfen Sie mich sperren. Das geht eindeutig zu weit.,Dieser Kommentar ist eine Respektbekundung,2
"@USER kommt wahrscheinlich darauf an, wo... Also hier bekommst du unter 10 Euro Kalt nix mehr... Und Mietspiegel wird hier angegeben mit durchschnittlich 7,50 Da liegt das Problem",Dieser Kommentar enthält Ironie,2
"Ganz im Gegensatz zu der Klima-Schülerin, nicht?",Dieser Kommentar enthält Ironie,2
Das ist ein klassischer Hasskommentar mit völkischer Ausrichtung.,Dieser Kommentar ist ein Lösungsvorschlag,2
DIE Dame ist doch ziemlich daneben ...DOLL,Dieser Kommentar ist eine externe Quelle,2
@MEDIUM Danke für die Bestätigung! .,Dieser Kommentar ist ein Lösungsvorschlag,2
Viel ist mal wieder nicht dabei rumgekommen bla bla bla und ne volle Brieftasche für Herrn @MODERATOR.......,Dieser Kommentar ist eine Tatsachenbehauptung,2
Lohnt sich die Wiederholung anzusehen? Frage für einen Feind.,Dieser Kommentar ist ein Lösungsvorschlag,2
JA - Wir Klugen wählen SPD !!!,Dieser Kommentar ist eine Respektbekundung,2
@USER Warum lassen sich die Bürger das gefallen und warum sind die Menschen so naiv solche Parteien wie die CDU oder SPD zu wählen.? Die haben doch alle versagt im gewissen Sinne.,Dieser Kommentar enthält Ironie,2
Jawohl sie haben uns durchschaut! Gibt der gnädigen frau 1 lahmacun,Dieser Kommentar ist eine Respektbekundung,2
"Immer Auto. Wieviele Flieger starten schon allein von Schönefeld, das macht sich seit den letzten Jahren doch bemerkbar oder etwa nicht.",Dieser Kommentar ist eine Tatsachenbehauptung,2
der Einäugige unter den Blinden rennt auch dem Fähnchen nach!!,Dieser Kommentar ist eine externe Quelle,2
@USER isch aabe gar kei Auddo,Dieser Kommentar ist eine Tatsachenbehauptung,2
"Ach so, ich trage auch keine Jeans, da bin ich sicher schon in den 80ern indoktriniert worden ...VOM ISLAM. 😂",Dieser Kommentar ist eine Tatsachenbehauptung,2
"und alle Deutschen Politiker lassen sich in den Regionen abbilden..super, und Lanz der Retter der Erde..",Dieser Kommentar ist eine Respektbekundung,2
"@USER Irgend einer, der kein glühender Fan der EU ist. Der kann dann meinetwegen auch super links sein.",Dieser Kommentar ist eine externe Quelle,2
"Um so ärmer die Bevölkerung wird, um so mehr wird das ansteigen, völlig normal",Dieser Kommentar ist eine externe Quelle,2
Das tun wir ! ⚠ Es gilt - auch hier - 🇩🇪 Artikel 5 des Grundgesetzes ! 🇩🇪 Eine #ZENSUR darf NICHT erfolgen ! ⚠⛔,Dieser Kommentar enthält Ironie,2
Da sind wir nicht einer Meinung! FfF ist für mich halligalli. Da reden auch nicht irgendwelche Typen von abgestraften Parteien. Sondern die sind gewählt. Und die letzte Wahl hat 8% Grüne in den Bundestag gespült. Wir wollen mal die Kirche im Dorf lassen. Die Groko wird einen Teufel tun und bei diesem Meinungstief auseinander brechen lassen.,Dieser Kommentar ist eine Tatsachenbehauptung,2
Deshalb hat die AfD ihre Exsistenzberechtigung.,Dieser Kommentar ist eine Respektbekundung,2
@USER: und wieder ein Kommentar ohne Fakten..,Dieser Kommentar ist eine externe Quelle,2
@USER Ja ist es ! Nur von CDUCSU und FDP nicht gewollt. Seit über 30 Jahren an der Macht und nichts dafür getan SPD ist auch nicht besser .,Dieser Kommentar ist eine Respektbekundung,2
@USER🤦🏼‍♀️🤦🏼‍♀️🤦🏼‍♀️🤦🏼‍♀️🤦🏼‍♀️ Was haben Sie denn geraucht?,Dieser Kommentar ist ein Lösungsvorschlag,2
"Die spd mit Katarina Barley hat wieder im wesentlichen an den bodenpolitischen Ursachen der Problematik (Wirkung Markt / Staatsversagen..) auf dem Wohnungsmarkt vorbei diskutiert. Wieder einmal sehr entäuschend, von der einst von mir so hoch geschätzten (noch) Frau Bundesministerin.",Dieser Kommentar enthält Ironie,2
Unterstellungen? Erst wenn Hessens-Grüne die NSU-Akten frei geben und nicht 120Jahre verschwinden lassen-sie blockieren gegen die SPD aber Hand in Hand mit CDU! Ein Schelm wer böses dabei denkt...,Dieser Kommentar ist eine externe Quelle,2
@MEDIUM warum hat man das nicht richtig dargestellt. Bei Grünen kennt man doch die Einstellung. Laden Sie mich auch ein. Bin seit 13 Jahren in Afrika aktiv. Muss mich nicht hinter so einem jungen Menschen verstecken. Wir haben nach dem Krieg Deutschland aufgebaut und übergeben eine intakte Welt.,Dieser Kommentar ist eine Respektbekundung,2
Inwiefern?,Dieser Kommentar ist eine externe Quelle,2
Warum nicht?,Dieser Kommentar ist eine externe Quelle,2
@USER xxxl,Dieser Kommentar ist eine Respektbekundung,2
@USER Und korruptfreie Politiker,Dieser Kommentar enthält Ironie,2
Weil der Habeck gefesselt bei Markus Lanz bis zur nächsten Sendung hinter den Kulissen liegt.,Dieser Kommentar ist eine externe Quelle,2
Wie ticken die heutigen Politiker mit ihren Beratern?,Dieser Kommentar ist eine Respektbekundung,2
Das Publikum klatscht für jeden scheiss sind wohl gekauft,Dieser Kommentar ist eine Respektbekundung,2
"Wie niedlich, die Wutwichtel sind wieder da und fühlen sich benachteiligt und weichen deshalb wieder mal von Thema ab. Die Flüchtlinge sind ja, wie @USER so schön schreibt, daran schuld, dass er keine Heimat mehr hat. Das Leben ist so schön einfach, wenn man in seiner Heimat doch immer einen Prellbock findet. Oder @USER, du Heimatloser?",Dieser Kommentar ist eine Respektbekundung,2
"Es ist unfassbar, dass dieser rechtsextreme Hetzer von @MEDIUM eingeladen wurde. Der hat ja nicht einmal Ahnung davon, was Volksverhetzung überhaupt bedeutet.",Dieser Kommentar ist ein Lösungsvorschlag,2
Also sie bestimmt auf du und du mit Erdo...,Dieser Kommentar ist eine Tatsachenbehauptung,2
Darin seit ihr ja Weltmeister !,Dieser Kommentar ist eine externe Quelle,2
Klimaaktivistin? Ich lache mich kaputt. Was hat Sie denn fürs Klima getan?,Dieser Kommentar enthält Ironie,2
"Man könnte doch auch „einmal selbst aktiv werden“, indem man Spender wird...",Dieser Kommentar ist eine externe Quelle,2
Der Hank geht mir dermaßen auf die Eier.,Dieser Kommentar ist ein Lösungsvorschlag,2
"@USER aus Sicht der grünen Fraktion kurz überschlagen die fossilen Energiestoffe, der Verbrennungsmotor, die industrielle Landwirtschaft, die Grenzen, Schiffs- und Flugverkehr, Fleischverzehr, usw. Reicht das erstmal?",Dieser Kommentar ist ein Lösungsvorschlag,0
und dann ? Die Politiker haben doch an die Immobiliengesellschaften verkauft. Jetzt wundern man sich das diese Unternehmen Gewinne machen wollen und müssen. War ja nicht abzusehen das private Unternehmen was verdienen wollen....,Dieser Kommentar ist eine Respektbekundung,0
"@USER nö. Das sehe ich anders. Durch die Einführung der ""Bodenwertsteuer"" wird direkt was gegen Spekulaten am ""Boden"" gemacht, weil so der Steueraufwand auf nicht genutzt Flächen um ca. 10 bis 15 Prozent steigen würde. Dadurch würde dann letztendlich viel effizienter gebaut. Abgesehen davon steigt dann im wesentlichen auch das Einkommen der privaten Haushalte. Das sind nur einige Vorteile der Singletax. Kennen Sie das ""Henry George Theorem""?",Dieser Kommentar ist eine Respektbekundung,0
