premise,hypothesis,label
Argumentative Mängel? War erwaren sie denn? Das sind Schüler. Sie erkennen ein Problem aber sie können nicht erwarten das sie dieses auch vollumfänglich Analysieren und Lösungen Parat haben. Aber dieser Mangel ändert nichts daran das diese Kinder ein Problem erkannt und die Initiative Ergriffen haben.,Dieser Kommentar enthält Ironie,0
"""Menschenrecht Wohnen – in Deutschland leider unbezahlbar? "" Diese Überschrift quietscht vor Dummheit. Da brauch man sich nur die Entwicklung der Anzahl der bezahlbaren Wohnraums sich anzugucken.",Dieser Kommentar ist eine externe Quelle,0
"Richtig, was Frau Göring-Eckhardt sagt! Viele der hier geäußerten Kommentare sind so absurd, dass ich fast verleitet wäre zu fragen, warum die Kommentatoren glauben, selbst dazu zu gehören? Aber auch Menschen mit absurder Meinung gehören dazu und ich bin froh, dass sie ihre absurde Meinung frei äußern können, auch wenn ich sie in keiner Weise teile.",Dieser Kommentar ist eine Tatsachenbehauptung,0
"@USER, glauben Sie allen Ernstes, David Berger sei auch nur einen Deut besser als die AfD-Nazis? Er ist genauso ein rechtsextremer Akteur wie die Funktionäre und Mandatsträger in der AfD. Es geht ihm nur um sein gekränktes Ego, weil er aus den Kreisen um Götz Kubitschek, Chefeinflüsterer der AfD, homophob abgewertet wird.",Dieser Kommentar ist eine Respektbekundung,0
"@USER Jetzt in Immobilien zu Investieren ist sehr kritisch 1.Die Preise sind zu hoch 2.Wenn mal wieder Zinsen zu bezahlen sind wird man Mieten nicht schnell genug anpassen können 3.Dem Staat kann man nicht vertrauen 4.Kohl hatte 92 Anschluss Förderungen untersagt wir standen mit Immobilien im Feuer bewilligt mit Kostenmieten von 30 DM/M2 und Mieten der Mieter von 4,90 DM/m2 .....Da 70% der Wähler Mieter sind wird die Politik immer Mieter schützen...",Dieser Kommentar ist ein Lösungsvorschlag,0
"Natürlich braucht es Regulierungen sonst macht der freie Markt was er will , wovon sie als Makler natürlich provitieren",Dieser Kommentar ist ein Lösungsvorschlag,0
"@USER, die Zweifelhaftigkeit der BILD als Quelle ist dir neu? Ich wusste das schon in der 80ern und andere noch sehr viel früher.Daher sind die Zweifel ander Berichterstattung nicht etwa neu, sondern halten sich seit Jahrzehnten. Nehmen wir die reißerische Begründung heraus, die übrigens schon beim ersten Urteil weit weniger beunruhigend von Seiten des Gerichts klang als durch die BILD widergegeben, so kommen wir nun hierhin: https://www.freiepresse.de/zwickau/zwickau/aufreger-urteil-neu-verhandelt-artikel10335369",Dieser Kommentar ist ein Lösungsvorschlag,0
"Danke, dieses Kompliment nehme ich gerne an.",Dieser Kommentar enthält Ironie,0
"@USER ..Quelle://winfuture.mobil...Wie die japanische Zeitung Chunichi Shimbun Daily berichtet, arbeitet Toyota für das neue Mo­dell an einer komplett neuen Plattform. Die darin verbauten Feststoff-Batterien sollen ei­nen auf wenige Minuten verkürzten Ladevorgang sowie eine deutlich gesteigerte Reichweite ermöglichen. Bereits im Jahr 2022 soll das Toyota-Elektroauto auf den Markt kommen. Eine Sprecherin des Unternehmens kündigte zudem an, dass Toyota auch die neuartige Bat­te­rie­tech­nik ab den 2020er Jahren vertreiben will.",Dieser Kommentar ist eine Tatsachenbehauptung,0
Frau Redler leistet ja tolle Arbeit: https://www.bz-berlin.de/berlin/kolumne/so-verhindert-rot-rot-gruen-ganz-aktiv-den-wohnungsbau-in-berlin?fbclid=IwAR0YlENHpg3gtEvIGViZueghHqEo4_zIDGXrrDQNhA4YF34JKWgVCRQmk00,Dieser Kommentar enthält Ironie,0
@USER meinte es sarkastisch denn das bauen war in 70er 80er günstiger...heute wird zu groß zu aufwendig gebaut wegen Vorgaben.,Dieser Kommentar ist ein Lösungsvorschlag,0
@USER ich bin in Magdeburg geboren als Flüchtlingen und im Rhein Main Gebiet aufgewachsen und bis 92 in West BERLIN gelebt und gewirkt .Seit 92 in der SBZ oder NDL hier schaut hinter jedem Holzstapel Honni und die STASI hervor. DOLL,Dieser Kommentar ist eine Respektbekundung,0
@USER ja genau aber ich glaube wohl eher für die Grünen wenn die Welle wieder abgeebbt ist ! Die sind genau wie die AFDler sie haben nur eine Spielkarte !,Dieser Kommentar ist eine externe Quelle,0
Lafontaine der Millionär sollte mal weit sein Portemonnaie öffnen und aus seinem Schloss ausziehen!!! Dann ist er glaubwürdig!!!!,Dieser Kommentar enthält Ironie,0
"@USER glauben sie mir , die meisten die hier ihre hass Kommentare abgeben sind hartz4 Schmarotzer :) habe so meine Erfahrung mit euch daitchen Dummschwätzer",Dieser Kommentar ist eine Tatsachenbehauptung,0
"@MEDIUM, wenn Sie politikwissenschaftliche Literatur zur extremen Rechten ernstnähmen, dann wüssten Sie auch, dass dieses politische Milieu kein Interesse an Diskurs, sondern dessen Zerstörung zum Ziel hat, und genau deshalb ist es kontraproduktiv, solchen Akteuren eine Plattform zu bieten.",Dieser Kommentar ist eine Respektbekundung,0
"""Selbst wenn es einigen Geflüchteten gelingen sollte, hier Lesen und Schreiben zu lernen (was ich aber angesichts der Tatsache, dass es schon für analphabetische Muttersprachler schwer ist, für sehr unwahrscheinlich halte),"" Ich habe mich schon mit einigen Flüchtlingen unterhalten, die nicht nur unsere Sprache sprechen, sondern wesentlich gebildeter sind als ich und du.",Dieser Kommentar ist eine Tatsachenbehauptung,0
"@USER nun, sie kann ja einiges an Kilometern bei der Steuererklärung angeben.",Dieser Kommentar ist ein Lösungsvorschlag,0
Unterschreibe die zweite Hälfte des Absatzes zu 100 Prozent! Den ersten Satz finde ich nicht so nett :-),Dieser Kommentar ist eine externe Quelle,0
Was auch entlasten würde.. dreifache Mietkaution abschaffen..das Geld liegt oft Jahrzehnte auf dem Konto des Vermieters..der stirbt oft ubd sieht das Geld nie wieder die Kaufkraft ist weg...,Dieser Kommentar ist eine Tatsachenbehauptung,0
"Ibrahim Aydin weil er einen Diktator als seinen Präsidenten bezeichnet hat, aber in der deutschen Nationalmannschaft spielte?",Dieser Kommentar ist eine Respektbekundung,0
"Geht alle wählen !!!!!! Damit die Altparteien unter 5% kommen. Es gibt außer SchwarzRotRotGrün noch 36 andere Parteien ! Wählt die , damit die Altparteien abgewählt werden !!!",Dieser Kommentar ist eine Respektbekundung,0
"@USER Wer ""schlachtet"" die Mieter aus? Die wollen ja schließlich auch nicht in heruntergekommenen Barracken wohnen",Dieser Kommentar enthält Ironie,0
https://netzfrauen.org/2015/09/06/organhandel-fluechtlinge-als-billige-ersatzteillager/?fbclid=IwAR1OPInmIRpR0p6egI5AaYYfksnfgkUFMO7LRl5L5dXRH0nPuFQL98wI5Y4,Dieser Kommentar enthält Ironie,0
"Ist die Seite Planet Wissen.de auch schwer überprüfbar??? ""Nimmt nach einer Herztransplantation der Empfänger Eigenschaften des Spenders an?"" https://www.planet-wissen.de/gesellschaft/medizin/organverpflanzung/pwiewissensfrage106.html",Dieser Kommentar ist eine Respektbekundung,0
"@USER Wenn meine Töchter einen Ball wollen, kriegen sie einen Ball. Wenn sie eine Puppe möchten, eine Puppe. Aber Rollenklischees greifen noch heute. In der Kita, im Kaufhaus-unterschwellig erwarten wir ja auch eher die „typischen“ herkömmlichen Rollen. Das ist anerzogen und sind auch Erfahrungswerte. Die nächste Generation funktioniert eventuell anders, wenn sie bspw. natürlich mit Einrichtungen wie Unisex-Toiletten groß wird.",Dieser Kommentar enthält Ironie,0
"@USER in der Stadt wohnt man, weil es dort Ärzte gibt, Banken , Schulen, Einkaufsmöglichkeiten ect.. Ect... Gerade wenn du kein Geld hast, musst du nahe der Quelle leben. Im Übrigen muss man , zumindest in meiner Region, schon gaaaaanz weit raus ziehen, wenn man weniger Miete aufbringen möchte. U. U. legst du dann die Differenz für Fahrkosten drauf.",Dieser Kommentar ist ein Lösungsvorschlag,0
@USER ..Quelle://automobil-produktion. de.. .Toyota: 2022 kommen E-Autos für Langstrecken Derzeit verbauen Autohersteller noch Lithium-Ionen-Batterien in ihre Elektroautos. Diese brauchen etwa 20 bis 30 Minuten zum Laden und kommen etwa 300 bis 400 Kilometer weit. Feststoff-Batterien hingegen sollen zwischen 15 und 20 Prozent mehr Energie speichern können. Zudem sind sie leichter und kleiner als Lithium-Ionen-Batterien. Auch die Brandgefahr ist geringer. Kurswechsel bei Toyota Mit der Entwicklung von Langstrecken-Elektroautos schlägt Toyota einen Kurswechsel ein.,Dieser Kommentar ist eine Tatsachenbehauptung,0
"Mag sein, geht aber nur bei ausreichenden Einkommen, wenn man nicht das Risiko eingehen möchte, den eigenen Hauskredit nach der 10 Jahre Zinsbindung nicht mehr bedienen zu können ;) Zudem fordert gerade die FDP die maximal Flexibilität des Arbeitnehmers, was einem Immobilienbesitz zur Eigennutzung widerstrebt",Dieser Kommentar enthält Ironie,0
"Und weil die Wirtschaft (Bestehend aus Schafwolle, Fish and Chips und Big Ben Souvenirs) so stark ist ist der Pfund als die Brexit Entscheidung gefällt war auch kurzfristig um 30% abgeschmiert? Und was nützt den Briten eine Starke wirtschaft wenn sie alle Handelspartner vergrauelt und nicht einen Vertrag zum Handel hat wenns zum Harten Brexit kommt? Dann bleibt die Insel auf ihren Schafen, Rechtsgelenkten Autos und co sitzen.",Dieser Kommentar ist eine externe Quelle,0
"Schatzi, die steigenden Mieten, Kaufpreise in Ballungsräumen ist nicht erst seit 2015 entstanden. Ich habe hier in Frankfurt auch DREI Jahre gesucht, also von 2009 - 2012. Und was machst du jetzt? Und ich habe einige Wohnungen angesehen, nicht nur in Frankfurt, mit und ohne Makler, da waren durchaus adäquate Wohnungen dabei, aber die Preise und/oder die Lage waren eher nichts. Jetzt habe ich eine prima Lage, eine bezahlbare Miete, im Nachbarhaus (Neubau) kostet eine Wohnung in vergleichbarer Größe 15-18 €/m² kalt. Gut, die haben die Technik auf aktuellem Stand, aber ich habe dafür 9,47 €/m² kalt. Dafür habe ich die Maklerin, keine Massenbesichtigung, gerne bezahlt. Des Weiteren konnte ich diese Kosten, da beruflich bedingt (Verkürzung der täglichen einfachen Fahrt zur Arbeit) und die Umzugskosten bei meiner Steuererklärung geltend machen. Kann übrigens jeder machen, wenn die Voraussetzungen gegeben sind.",Dieser Kommentar ist eine Tatsachenbehauptung,0
"Die verhinderte Pastorin redet wieder mal dummes Zeug . . . Ich war über 40 Jahre Fernfahrer in ganz Europa , häufig wochenlang unterwegs und nicht zu Hause . . . trotzdem wußte ich jederzeit , wo meine Heimat war und ist . . . und diese Heimat habe ich immer geliebt und dorthin hat es mich immer wieder gezogen . . .",Dieser Kommentar enthält Ironie,0
@USER das könnte aber durchaus geändert werden wenn zum einen die Arbeitgeber nicht nur immer an sich selber denken und dafür vernünftig Lohn bezahlen und zum anderen der Mindestlohn auf ein Level erhöht wird das man automatisch mehr in die Rente einzahlen kann und ggf sogar noch privat vorsorgen kann.,Dieser Kommentar enthält Ironie,0
"Was nützt dieses Gesetz wenn dann einfach der Kaufpreis in Höhe des Makler Preises erhöht wird. Im Endeffekt zahlt doch der, der den Makler nicht beauftragt hat. Ist wieder so eine Luftnummer der Bundesregierung und der SPD",Dieser Kommentar enthält Ironie,0
Hier der ⚠ #FAKTENCHECK ! ⚠ 🔻🔻🔻🔻🔻🔻🔻🔻🔻 https://m.facebook.com/story.php?story_fbid=161302631486809&id=100028212202868,Dieser Kommentar enthält Ironie,0
"@USER: Der Dümmer See in Niedersachsen ist durchschnittlich 1,30 m tief und trotzdem sind dort schon Leute ertrunken. Deine Statistik taugt nichts.",Dieser Kommentar ist eine Respektbekundung,0
Liebes @MEDIUM Team. Warum wir der Link gelöscht von Luisa wo dargelegt wird wieviel sie fliegt ????,Dieser Kommentar ist ein Lösungsvorschlag,0
"Franz Scheidhauer, es ist einfach unglaublich welche mediale Präsenz den Grünen in den öffentlich-rechtlichen TV zugeteilt wird. Theoretisch könnte man dies als nicht-monetäre Parteispende ansehen und dies umrechnen. Aber was soll es, irgendwie muss @MEDIUM und Co ein künstliches Gegengewicht zur ungeliebten AfD erzeugen, denn durch die AfD und Co hat die Glaubwürdigkeit dieser Medien doch schon arg gelitten. Im Zuge der Nachrichten zum Klimawandel sind die Grünen Anhänger diesen Medien gegenüber recht positiv und versöhnlich gestimmt. Da könnte man sich doch mal Gedanken um die Neutralität machen.",Dieser Kommentar ist eine externe Quelle,0
"@USER Man merkt das doch recht schnell, ob man sich sympathisch ist, oder nicht. Und ich finde ""Woher kommst Du?"" als erste oder zweite Frage (im alltäglichen Leben, nicht im Urlaub) übergriffig und auch erstmal gar nicht so interessant. Dich fragte ich zum Beispiel viel lieber, was Dich zu den Jusos gebracht hat, oder wie Du auf Arabisch kommst (wunderschöne Sprache, stimmt), finde ich viel spannender, als mögliche schwedische Verwandschaft :). Herkunft ist, finde ich, viel intimer als Arbeit oder Interessen, muss man nicht im zweiten Satz in Erfahrung bringen. Aber klar, wenn das jemand macht, hat das nichts mit Rassismus zu tun, eher mit Unsensibilität. Ich wünsche Dir auch einen schönen Tag :)",Dieser Kommentar ist eine externe Quelle,0
"75% sind nicht für die grüne Sekte. 75% wollen nicht auf die Bäume. Ich bin auch gegen AfD. Ich Bayern haben die Grünen gewonnen, weil die CSU die AfD rechts überholen wollte. Die Grünen und deren Anhänger sind dermaßen aggressiv im FB. Wer nicht für die Grünen-Themen wird zusammengestaucht.",Dieser Kommentar enthält Ironie,0
"Am besten wir verbieten jetzt hier die Autos, E-Wagen haben ja noch eine schlechtere Co2 Bilanz.... dann retten wir doof Deutsche die Welt... lach",Dieser Kommentar ist ein Lösungsvorschlag,0
"@USER Ich persönlich habe ganz einfach eine ganz andere Haltung zum Thema Leben und Tod! Meiner Überzeugung nach leben wir nicht nur ein Leben, sondern mehrere, um unser Bewusstsein erweitern zu können. Das ist eher eine buddhistische Haltung, obwohl ich mir meine eigenen Gedanken gemacht und Erkenntnisse gesammelt habe. Ich gehöre keiner Gruppe oder Religion an. Von daher hänge ich nicht an diesem einen Leben so derart, dass ich meine Prinzipien des ""Du sollst nicht töten oder bewusst Anderen schaden"" einfach so über den Haufen werfe angesichts des Todes und lieber den Tod Anderer verantworte. Da könnte ich nicht mehr in den Spiegel schauen! Wer das kann, der zeigt letztlich damit nur, dass er über Leichen geht, wenn es um das eigene EGO geht. Aber es geht im Leben nicht nur um einen selbst, sondern auch um das, was man FÜR eine Allgemeinheit erbracht hat und welche Bewusstseinserweiterung man ins nächste Leben mitgenommen hat. Rein materiell denkende Menschen nehmen NICHTS mit ins nächste Leben, da deren Bewusstsein sich keinen Schritt nach vorne, sondern eher noch nach hinten bewegt. Und dieses Phänomen haben wir heute gesamtgesellschaftlich. Die Denkweise und Struktur geht wieder Richtung Mittelalter. Plötzlich ist es nicht mehr ehrenwert, von Zivilisation und davon zu sprechen, dass zivil ""ohne Waffen"" bedeutet. Heute sind immer mehr Leute wieder davon überzeugt, dass Gewalt und Krieg als Durchsetzungsmittel wieder völlig in Ordnung ist. Dass rückgängige Bewusstseinsentfaltung auch Demenz genannt wird und Demenz zur Volkskrankheit Nr. 1 geworden ist, zeigt das schon auf. Geistige Entwicklung sieht anders aus. Daher sagte auch Einstein einst: Ich bin nicht sicher, mit welchen Waffen der dritte Weltkrieg ausgetragen wird, aber im vierten Weltkrieg werden sie mit Stöcken und Steinen kämpfen. Albert Einstein, *1879 †1955 wikipedia Physiker Angesichts von Künstlicher Intelligenz und ausgefeilten Atomwaffen, gepaart mit mittelalterlicher Denkweise, eine ziemlich wahrscheinliche Zukunftsvision.",Dieser Kommentar ist eine Respektbekundung,0
"Es wäre gut, wenn sich die EU in dieser Richtung weiter entwickeln würde. Diese Kleinstaaterei bringt nur Uneinigkeit und Verwerfungen. Putin und Trump reiben sich die Hände.",Dieser Kommentar ist eine externe Quelle,0
"Liebes @MEDIUM-Team... wie wäre es bei solchen Themen denn mal.., einfach nur normale Bürger, mit Erfahrungen aus dem wirklichen normalen Leben einzuladen?? Nicht immer die gleiche ""hohen Personen"" aus Wirtschaft und Politik, die nicht mit vorbereiteten psychologisch ausgearbeiteten und vorbereiteten antworten und Ideen daherkommen..! Einfach mal die wirklichen arbeitetenden Menschen zu Wort kommen lassen! Denn meine klare Meinung ist.. wer nicht den normalen, stressigen und immer schwerer werdenden Alltag im ganz normalem leben kennt..der kann mir auch nichts erzählen und schon garnicht helfen!!",Dieser Kommentar enthält Ironie,0
"@MEDIUM Das sowieso! Frau Schröder habe ich schon sehr oft in Talkshows erleben müssen und deren Frauenbild entspricht nicht dem modernen Frauenbild unserer Zeit. Darf ich das als moderne Frau nicht kritisieren? Ich wünschte, Sie würden auf diffamierende rechte Kommentare hier auf FB genau so schnell reagieren.",Dieser Kommentar ist eine externe Quelle,0
"@MEDIUM ich bezog mich auf die Stellungnahmen gestern Abend. Ich finde es gut, wenn das thematisiert wird, aber nicht nur das Wahlverhalten im Sinne von ""der doofe Rest"", sondern vor allem die Ursachen (Geschichte der Wiedervereinigung, wirtschaftliche Entwicklung...)",Dieser Kommentar ist ein Lösungsvorschlag,0
"Eine Pflicht zur Verneinung einer Organspende öffnet der Organspender-Mafia Tür und Tor. Ein Arzt spricht sich mit Rettungssanitätern ab und sagt:""Wenn er einen Organspenderausweis hat und nicht Spenden will, lass den Ausweis verschwinden!"". Schwupp ist derjenige, der nicht Spenden wollte, Organspender. Und Herr Spahn wollte damit Menschen dazu zwingen, über die Organspende nachzudenken. Seit wann darf die Politik mir Gedanken aufzwingen. Noch denke ich darüber nach, worüber ich nachdenken will. Die Gedanken sind schliesslich ""noch"" frei.",Dieser Kommentar ist eine Tatsachenbehauptung,0
jede OP ist eine Körperverletzung darum mußt du unterschreiben..,Dieser Kommentar ist eine externe Quelle,0
"Wobei die Hochgradfreimaurer ""wahres Licht"" mit dem Strahlen von Atompilzen verwechseln... Das, was sie eigentlich meinen, ist ""Erleuchtung"". Aber die kommt nur davon, dass einem durch Erkenntnisse ein Licht nach dem Anderen aufgeht. Geistesblitze sozusagen. Doch davon sind sie offensichtlich meilenweit entfernt, was durch die Beziehung auf Luzifer schon deutlich wird.",Dieser Kommentar ist ein Lösungsvorschlag,0
"Arno Nuem WDR , Aktuelle Stunde unter anderem..Insgesamt waren mehrere Freibäder in NRW betroffen.",Dieser Kommentar ist eine Respektbekundung,0
"@USER, sie verstehen eine Demokratie nicht. Außerdem haben die ÖR die Pflicht alle Parteien gleichermaßen einzuladen. Das Guido Reil überhaupt eingeladen wurde, ist ein Wunder. Denn der ÖR hat die letzten 4 Monate keinen einzigen AfD-Politiker eingeladen.",Dieser Kommentar enthält Ironie,0
Da gebe ich Ihnen recht! Denn heute wird man sehr schnell in die rechte Ecke gestellt und seinen Ruf geschädigt! Nur weil man eine andere Meinungen hat... Doch gefährlich sind beide Seiten!,Dieser Kommentar ist eine externe Quelle,0
Wer bekommt auf dem Land Wohneigentum Günstig? Die Leute die Mindestlohn bekommen schon mal nicht. WohnEIGENTUM ist nun mal nichts das sich mal eben die Hälfte der Deutschen Leisten kann. Und Günstige Wohnungen auf dem Land sind auch Schwierig denn die haben meistens weit mehr qm als in der Stadt. Ich halte Viel von Enteignungen wenn die Enteigneten scheiße Bauen. Damals wars die Kirche die enteignet wurde (sollte man heute auch mal wieder in Betracht ziehen) und heute eben so unsägliches Gesindel wie Vonovia und Deutsche Wohnen.,Dieser Kommentar ist eine externe Quelle,0
Nein echt zu solchen Themen sollten wirklich nur Politiker oder Wissenschaftler (Border-Sinn usw) eingeladen werden und zum Thema - sind Kabarettisten die besseren Politiker zb - H. Schroeder 😉,Dieser Kommentar ist eine externe Quelle,0
Schon wieder sehr einseitige Gästeauswahl. Warum so oft diese Angst vor wirklicher Kontroverse? Warum immer bestimmte Blickwinkel völlig außen vor lassen? Leute wie mich verärgert das maßlos!,Dieser Kommentar enthält Ironie,0
"Die Enteignung der Wohnkonzerne führt zu einer Systemfrage und dazu das niemand mehr investiert Kunast will ja schon Hauseigentümer enteignen die 20 Wohnungen haben . Wer soll die Immobilien dann verwalten ,der Staat ,Beamte das führt doch in Kaos ein Forderung die DDR 2.0 weiter zu kreieren.....Doll der Schwachsinn",Dieser Kommentar ist eine externe Quelle,0
"Frau Zeh hat in dem Punkt völlig recht. Die Grünen mit ihrer Politik werfen mit Verbots- und Regulierungsideen um sich, von der Umsetzung und den daraus resultierenden negativen Folgen reden sie lieber nicht, und sind weder in der Lage konkrete Auskünfte zu Finanzierungen oder Ausgleichsmaßnahmen für Betroffene zu reden. Schönes Beispiel ist doch der erst von den Grünen erteilte Zusage das RWE den Hambacher Forst roden darf um im Rahen des gemeinsam beschlossenen Ausstiegs die darunter liegende Kohle noch zu nutzen und die Renaturierungsmaßnahmen durchzuführen, kaum beschlossen widersprechen sich die Grünen selbst in dem sie mit linksextremen Gruppierungen wie der Interventionistischen Linken und deren ""Ende Gelände""-Aktion paktieren und den Forst ""retten"" wollen. Die Zerstörungen zum Beispiel bei den umliegenden Bauern werden billigend als Kollateralschaden wissentlich in Kauf genommen, genauso wie die Gewalt gegen die Einsatzkräfte die das Recht gegen die in den Medien verniedlicht Aktivsten genannten Chaoten verteidigen. Zur Krönung des ganzen kommt dann hinzu das die gleichen Grünen ein Bundesland weiter die Rodung von Wäldern in vergleichbarem Umfang auf den Weg bringen um dort Windräder zu positionieren. Die Folgen der Politik für die jeweils betroffenen Menschen jedoch werden weder in dem ersten noch im zweiten Fall auch nur im Ansatz thematisiert.",Dieser Kommentar ist eine Respektbekundung,0
"Heimat ist das Gefühl von Geborgenheit. Dieses Gefühl kommt durch prägende Erfahrungen und ist psychologisch zu erklären. Teile der Prägung sind die Erfahrungen mit der Mentalität, mit positiven Erlebnissen in der Umgebung.... Wenn sich diese Heimat, die für jeden etwas anderes bedeutet sich verändert, kann das verschiedene Reaktionen auslösen und das sehen wir ständig. Das war auch schon vor der Flüchtlingswelle so, nur hat man jetzt die sozialen Netzwerke, die z.B. bei der Wende noch nicht da waren. Heimat ist wie ein Buch, jeder interpretiert es anders, ABER alle haben recht.",Dieser Kommentar ist eine externe Quelle,0
"Mir vergeht das mit dem Fleisch Essen immer mehr wenn man immer wieder Erlebt das auf Teufel komm Raus Produziert wird und dann wie!!! Dann wird es Frühjahr und es wir auf Teufel komm Raus Jauche und Gülle wie anderes auf das Land gefahren, man meint wenn man es bei uns in der Gegend so Sieht das das Land Ersoffen wird was an Mengen auf nur eine Koppel gefahren wird........Man Wundert sich über die überhöhten Nitrat werte im Grundwasser???? Wie in den 70ziger Jahren 1 mal in der Woche Fleisch auf den Tisch gern zu einem Fairen Preis mit guter und Gesunder Tierhaltung..........es wäre allen Gedient auch der Gesundheit!",Dieser Kommentar ist ein Lösungsvorschlag,0
"Die Frage ist, ob @MEDIUM das humorlose Credo der Social-Media-Redakteure bei der offenbar neuerdings rigideren Diskussionsführung ist oder eine Sendung kennzeichnet, die sich in Auswahl von Themen und Diskutanten mehr als symbolhaften Fragen widmet. Wir sollten diskutieren, was wir über die politischen Entscheidungsträger wirklich beeinflussen können. Lebensmittelreinheit, Rentengerechtigkeit, Pflege-und Gesundheit. Und zwar solange, bis sich was tut und nicht nur oberflächlich. Danke.",Dieser Kommentar ist eine externe Quelle,0
"@USER Ich kann Sie Ihnen auch geben - Merkels Politik hat das Land gespalten und es ermöglicht, dass die AfD so erstarkt ist. Wäre die Politik in unserem Land gut und die Menschen zufrieden dann wären auch die Wahlergebnisse viel besser für die Volksparteien. Bei allem was in unserem Land passiert macht man die AfD verantwortlich und das ist nicht richtig. Hier wollen sich die Volksparteien auf dem Rücken der AfD sanieren um beim Wähler gut anzukommen. Wählt die nicht, die sind alle ganz böse - das spaltet und kann sogar noch mehr Menschen zur AfD treiben.",Dieser Kommentar enthält Ironie,0
"Problem ! Heute kann man keinem mehr trauen, hätte nie gedacht das ein Apotheker ,Krebskranken Medikamente gibt die Null Wirkung haben. Es sollen schon Listen ""gedreht"" worden sein, damit der oben steht ,der besser bezahlt.",Dieser Kommentar ist eine Tatsachenbehauptung,0
Das AKK hat es gerade zugegeben das alles zensiert 🤬 wird. Und ich bin als Jungwähler auch auf die Ära Schröder reingefallen. Wenn die Preise jetzt noch steigen werden dann werden auch die Grünenflophis aufwachen. Aber es zeigt mir wie dumm und beeinflussbar die Deutschen sind.,Dieser Kommentar ist eine Respektbekundung,0
"wie viele ""wichtige"" Personen trafen sich zu den riesigen Klimakonferenzen in Ländern wo Klimaanlagen liefen damit ja keiner einen Knopf von seinem weißem Hemd öffnen mußte, alles Heuchler, wie viele Flugmeilen wurden heruntergespult von den ach so grünen NGOs, in der heutigen Zeit, sind solche Treffen ein Treppenwitz ebenso Demos wo man sich am Freitag nicht mal einigen kann mit dem Bus zu fahren sondern da muß der böse Opa mit dem bösen SUV die Kinder hinfahren,....",Dieser Kommentar ist ein Lösungsvorschlag,0
"Petra Grammersbach Ah ja. Es steben ca. 150.000 Menschen mehr als hier geboren werden. Seit 2015 sind über 1.000.000 Menschen gekommen und es kommen jedes Jahr noch ca. 200.000 hinzu. Diese über 1 Millionen brauchen Wohnungen, genauso wie der Überschuß an Zuwanderung. Um leistungsfähig zu bleiben (was m.M. auch ohen Zuwanderung geht) brachen wir keine Bildungsfernen aus Afrika, dem Nahen Osten.. Das sind aber die, die hier hin kommen. Die in ihren ländern was geworden sidn bleiben dort, hier kommen nur die ""Looser"" hin. Wenn wir was braucehn ist es Qualität, nicht Quantität. Daher ist der Einwand ""Flüchtlinge"" vollkommen berechtigt.",Dieser Kommentar ist eine externe Quelle,0
"@USER Wer ist ""Ihr""? Woher weisst Du, wo ich geboren wurde? Du liest noch nichtmal den Eingangskommentar richtig und erwartest, Ernst genommen zu werden. Ich bin schon länger in der Bundesrepublik, als 16 000 000 Ostdeutsche und im Gegensatz zu ihnen bin ich auch in der Bundesrepublik geboren. Und jetzt erklärst Du mir gerne noch, woher Du die Unverschämtheit nimmst, mich mit Leuten in einen Topf zu werfen, die ""ihren Stiefel weitermachen"".",Dieser Kommentar ist ein Lösungsvorschlag,0
"Ich gehöre auch zu ihrer Generation und ich sage dass die Alte einen Haufen Bullshit erzählt, ich hätte mal gerne eine Diskussion gesehen wo Fakten diskutiert werden und nicht nur allgemeinen Parolen kommen, #GrüneNeinDanke",Dieser Kommentar ist ein Lösungsvorschlag,0
da muß ein Schnelle Gerichtsentscheidung immer eingreifen...,Dieser Kommentar ist eine externe Quelle,0
"Wenn Vermieter sich die Situation zu eigen machen und auch ein Stück des Kuchens abhaben wollen, dann sollte daraus eine Konsequenz folgen. Jeder Euro der über dem durchschnittlichen Mietpreis verlangt wird, sollte enteignet werden und in den sozialen Wohnungsbau fließen. Is natürlich Quatsch, wird nicht passieren... Aber irgend was muss doch miglich sein, um dieser Entwicklung entgegen zu wirken. Zurück zu anständigen Mietpreisen kommen wir ohnehin nicht. Im übrigen beobachte ich, dass die privaten Vermieter den Mietwucher zunehmend anheizen. Nicht nur die Großen Immobilienunternehmen sind die Abzocker!",Dieser Kommentar ist ein Lösungsvorschlag,0
t-online (warum die NSU-Akten geschlossen bleiben ) ist meine Quelle. Erstaunlich das Ihr das nicht wisst?!,Dieser Kommentar enthält Ironie,0
"@MEDIUM Hier mal ein Beitrag. Ich selber habe keine Ahnung, was davon wahr ist oder nicht. https://www.epochtimes.de/politik/deutschland/greenpeace-gruendungsmitglied-klimawandel-gibt-es-aber-er-ist-weder-menschengemacht-noch-eine-krise-a2824829.html/amp?__twitter_impression=true",Dieser Kommentar ist ein Lösungsvorschlag,0
