premise,hypothesis,label
"@USER soso, der Mond hatte eine Atmosphäre, hilfe! Wer weckt mich....",Dieser Kommentar ist ein Wahrheitsanspruch,2
"Ein deutscher ist einer, der NUR die deutsche Staatsbürgerschaft hat und sich nicht mit 2 Pässen verschiedener Nationalitäten in den Vordergrund stellen muss. Dabei spielt es keine Rolle wo die Eltern oder Großeltern herkommen. Wer 2 Pässe besitzt muss sich halt gefallen lassen als Migrant genannt zu werden.",Dieser Kommentar ist eine externe Quelle,2
Den Soli umfunktionieren in einen Pflege Fonds.. Beamte und Politiker müssen ebenfalls einzahlen.. Mal schauen wieviel Geld da sein könnte...,Dieser Kommentar ist eine externe Quelle,2
@USER wäre das bei euch nicht ohnehin haram?,Dieser Kommentar ist ein Wahrheitsanspruch,2
Ich kann ihn verstehen. Das würde mir auch stinken.,Dieser Kommentar ist ein Wahrheitsanspruch,2
Sie meinen bestimmt cdu und grüne,Dieser Kommentar ist ein Wahrheitsanspruch,2
"Nein, er hat gesagt, dass die Polizei als Institution anziehend wirkt auf Menschen mit autoritären und antidemokratischen Staatsvorstellungen. Die Empirie gibt ihm mit Blick auf Uniter, Nordkreuz, NSU 2.0 oder auch der Münchener Whatsappgruppe recht.",Dieser Kommentar ist eine Tatsachenbehauptung,0
@USER Ja und an die Entwicklung der Geburten denkt auch keiner Die Ausländer Zeugen 4 bis 5 Kinder die Deutschen 1 bis maximal 2 Kinder so das in 30 Jahren viel mehr Ausländer als Deutsche in diesem Deutschland leben .,Dieser Kommentar ist eine externe Quelle,0
"Was sollen sie auch sonst bringen? Die Knackpunkte in der deutschen Politik werden doch gern außen vorgelassen. Frau Merkel - regiert die eigentlich noch - wird überhaupt nicht angegriffen.Da stürzt man sich eben gern auf das vermeintliche Versagen ausländischer Politiker. Außerdem, und das ist das Entscheidende, muss dem Bürger immer wieder eingehämmert werden, wie schädlich ein Austritt aus dem ""Elitenverband"" EU sein wird...",Dieser Kommentar ist ein Wahrheitsanspruch,0
@USER ..Quelle://automobil-produktion. de.. .Toyota: 2022 kommen E-Autos für Langstrecken Derzeit verbauen Autohersteller noch Lithium-Ionen-Batterien in ihre Elektroautos. Diese brauchen etwa 20 bis 30 Minuten zum Laden und kommen etwa 300 bis 400 Kilometer weit. Feststoff-Batterien hingegen sollen zwischen 15 und 20 Prozent mehr Energie speichern können. Zudem sind sie leichter und kleiner als Lithium-Ionen-Batterien. Auch die Brandgefahr ist geringer. Kurswechsel bei Toyota Mit der Entwicklung von Langstrecken-Elektroautos schlägt Toyota einen Kurswechsel ein.,Dieser Kommentar ist ein Wahrheitsanspruch,0
"@MEDIUM Das mit den Familien aus anderen Ländern, da sind nicht die Japaner aus Düsseldorf gemeint . Ihr müsst euch auch mal eine Sendungen im TV anschauen, damit meine ich nicht RTL2 , da haben z.B. Rumänen und Bulgaren ,ganz klar gesagt warum sie nach Deutschland kommen, wegen den Sozialleistungen und Kindergeld. Aber das wisst ihr auch das es so ist , klar sind da auch der eine oder andere bei ,der wirklich einer Arbeit nachgeht und für alles selber aufkommt.",Dieser Kommentar ist eine Tatsachenbehauptung,0
"@USER kommt wahrscheinlich darauf an, wo... Also hier bekommst du unter 10 Euro Kalt nix mehr... Und Mietspiegel wird hier angegeben mit durchschnittlich 7,50 Da liegt das Problem",Dieser Kommentar ist eine Tatsachenbehauptung,0
""" je nach Rechnung 30-55 Milliarden € pro 1 Millionen Flüchtlinge drauf und wir haben mittlerweile knapp 2 Millionen im Land!"" Hab ich eigentlich schon mal gefragt wie verblödet dieses Volk schon geworden ist? Die Nettokosten sind weit aus geringer. Wie du weißt verschwindet das Geld nicht, sondern fließt wieder in unsere Wirtschaft.Wenn du das Geld wieder haben möchtest, dann muss die Wirtschaft entsprechend besteuert werden. Siehe z.B. die Entwicklung der Körperschaftssteuer in den letzen 3 Jahrzehnten. Zu dem, wie du weißt, steigt durch die Flüchtlinge die Nachfrage an Produkten. Es muss mehr produziert werden, dass wiederum mehr Arbeitsplätze und steigenden Umsatz bedeutet. ""In den letzten Jahren sind die Mieten wegen der zusätzlichen Konkurrenz durch die Flüchtlinge stärker gestiegen als in den Vorjahren, "" Hab ich eigentlich schon mal gefragt wie verblödet dieses Volk geworden ist? Oh ja hab ich schon. Die Anzahl von bezahlbaren Wohnungen hat sich in den letzen 15 Jahren halbiert. Es wird massiv seit 2005 im Bereich des sozialen Wohnungsraums eingespart.",Dieser Kommentar ist eine externe Quelle,0
"Also ich muss ganz ehrlich sagen, dass ich es ganz schön lächerlich finde, dass der Mann eine Astronauten einen Preis als Vater des Jahres bekommt. Ganz ehrlich, aber finanziell haben die beiden auf jeden Fall keine Sorgen, auch wenn einer von beiden zwei Jahre Elternzeit nimmt. Da gibt es Väter, wir machen zwei Jobs, damit die ihre Kinder und ihre Familie vernünftig versorgen können. Die hätten die 5000 € zunächst auch mal mehr nötig gehabt. Aber das ist halt typisch und unsere Gesellschaft. Eliten werden immer hofiert.",Dieser Kommentar ist ein Wahrheitsanspruch,0
@USER Großbritannien hat das Schengener Abkommen überhaupt nicht ratifiziert und angewandt. https://www.schengenvisainfo.com/de/staaten-des-schengen-raums/,Dieser Kommentar ist ein Wahrheitsanspruch,0
@USER warum besteht dann die Hälfte Ihres Beitrags genau um die Zusammensetzung der Runde?,Dieser Kommentar ist eine externe Quelle,0
Lafontaine der Millionär sollte mal weit sein Portemonnaie öffnen und aus seinem Schloss ausziehen!!! Dann ist er glaubwürdig!!!!,Dieser Kommentar ist eine Tatsachenbehauptung,0
83 Millionen Einwohner drücken eben den Mietspiegel #DankeRaute,Dieser Kommentar ist ein Wahrheitsanspruch,0
Man muss der Gier von Politischer Seite einen Riegel vorschieben nur es hat einen Hacken an der Gier ist die Wirtschaft hier die Wohnungswirtschaft am Gieren und wie man nun in diesem Land weiß stehen sich Politik und Wirtschaft Leider zu nahe da muss etwas anders Passieren! Oder hat die Wirtschaft zu viel Macht!!,Dieser Kommentar ist ein Wahrheitsanspruch,0
@USER Problem: die links-grünen Wähler in den Städten wollen ja jetzt das Autofahren verbieten.,Dieser Kommentar ist eine Tatsachenbehauptung,0
"Warum ist halbe halbe gerecht, wenn der Verkäufer beauftragt? Weil der Käufer genauso eine Leistung erhält! Es ist doch bei Weitem nicht so, dass der Makler für den Käufer nichts tut! Frau Barley Sie scheinen wirklich in einer anderen Welt zu leben. Ich habe Sie auch nicht bestellt / gewählt, Steuern muss ich trotzdem bezahlen, von denen auch Sie vergütet werden!",Dieser Kommentar ist ein Wahrheitsanspruch,0
"@USER dazu kommt ja noch, dass das Einkommen des Hinterbliebenen voll an die Witwen/r Rente angerechnet wird und die Rente um diese Summe gekürzt wird. Auch das eine Witwe oder ein Witwer der noch relativ jung nur eine kleine Rente, d.h. befristet auf 2 Jahre nur bekommt.",Dieser Kommentar ist eine externe Quelle,0
"@USER Ihre bayrischen CSU Politiker bekommen den Ministerposten auch nur durch Quote. ...und was bringt der Scheuer, was bringt der Seehofer. Nur Herr Müller macht von den dreien eine gute Politik.",Dieser Kommentar ist ein Wahrheitsanspruch,0
@USER Die CDU lässt das so wie so nicht zu . Sagen doch nur wenn sie Reichen was bekommen sollen ( 10 Milliarden für die Hotellobby),Dieser Kommentar ist ein Wahrheitsanspruch,0
"Nein, hilft es eben nicht. Natürlich muss man bauen, aber die Mieten werden dadurch nicht günstiger. Wenn Großkonzerne wie Venovia Milliarden Gewinne machen und das jährlich immer mehr, die Mieten immer weizlter steigen, macht das keinen Sinn. Die FDP will solche Unternehmen fördern, nicht den Mieter entlasten. Eine flächendeckende Mietpreisbemse, ohne Ausnahmen, ohne versteckte Erhöhungen muss her.",Dieser Kommentar ist eine externe Quelle,0
Es hat seit bestehen unserer Erde immer einen Klimawandel gegeben......wir werden den nicht aufhalten können...... zum Anderen sollten Länder wie China oder Indien anfangen ......das sind die Dreckschleudern,Dieser Kommentar ist eine Tatsachenbehauptung,0
"@MEDIUM Danke für die Sendung. Bitte beschriftet Eure Postings doch zu dem Thema Pflegekammer,welches im Keim erstickt wurde, den Pflegekräften jedoch monatlich 0,4% vom Bruttolohn kostet! 🌷 https://www.facebook.com/328161397316808/posts/1568251036641165?sfns=mo",Dieser Kommentar ist ein Wahrheitsanspruch,0
"@USER Da bin ich mir noch nicht so sicher. Ich hoffe, die Auferstehung ist auch nur mit dem Geist möglich. Der Körper ist an sich nur eine Projektion des Geistes. Man wird wohl erst schlauer sein, wenn es so weit ist.",Dieser Kommentar ist eine Tatsachenbehauptung,0
"""Selbst wenn es einigen Geflüchteten gelingen sollte, hier Lesen und Schreiben zu lernen (was ich aber angesichts der Tatsache, dass es schon für analphabetische Muttersprachler schwer ist, für sehr unwahrscheinlich halte),"" Ich habe mich schon mit einigen Flüchtlingen unterhalten, die nicht nur unsere Sprache sprechen, sondern wesentlich gebildeter sind als ich und du.",Dieser Kommentar ist ein Wahrheitsanspruch,0
"Ich habe Frau von der Leyen weder auf meinem Wahlzettel gefunden auch beim Wahlkampf hat man sie nicht gesehen. Von der Leyen sollte erst einmal in ihrem Landen als Verteidigungsministerin aufräumen ehe man sie auf den höchsten Posten der EU befördert, gegen den Willen der Wähler. Hier werden wir als Wähler hintergangen und mit Demokratie hat das nichts mehr zutun, dann kann man die Europawahl auch gleich ganz lassen. Schade um die Zeit und das Geld was das alles gekostet hat. Warum wundern sich dann alle über schlechte Wahlergebnisse?",Dieser Kommentar ist ein Wahrheitsanspruch,0
"@USER stimmt, Ihr Vater wurde hergebeten. Dass Menschen denken, andere als „Gastarbeiter“ hin- und herschieben zu können, ist eine Grausamkeit. Also: gut, dass sie nicht, wie geplant, wieder gehen mussten. Man kann Menschen nicht einmal irgendwo hinlassen oder -schicken oder verpflanzen und es dann alles wieder rückgängig machen wollen. Ihre Heimat ist n a t ü r l i c h hier. Und wenn Ihr Vater sich auch heimisch fühlt und heimisch fühlen konnte: prima! Niemand kann jemand anderem seine Heimat absprechen. Und niemand sollte die Menschen um ihn herum als „Köterrasse“ bezeichnen.",Dieser Kommentar ist ein Wahrheitsanspruch,0
"@MEDIUM ...die Immobilienkonzerne und Städte und Gemeinden! ...einfach einmal die Folge ""Der Anstalt"" dazu ansehen! Danke!",Dieser Kommentar ist ein Wahrheitsanspruch,0
"@USER Ich möchte nicht, dass hier ein Neid aufkommt, aber ich finde das nicht gerecht. In Köln-Lind, gegenüber von einem großen Möbelhaus, wurde ein kleines Viertel gebaut, mit Kinderspielplätzen, sehr gute Ausstattung, Einbauküche, Balkone, Garage, Basketballpaltz, Streetballplatz, mehrere Grillplätze, aber nicht für Deutsche oder Migranten die schon länger hier leben.",Dieser Kommentar ist eine externe Quelle,0
"@USER Ich tue garnichts ,weil man nichts dagegen machen kann !!!!!",Dieser Kommentar ist ein Wahrheitsanspruch,0
"Das Thema der Sendung: ""Heimat Deutschland - nur für Deutsche oder offen für alle?""- wier bitteschön soll das gehen ohne die Frage nach der Herkunft. Wie am Sendungsverlauf zu erkennen ist schwebte diese Frage über allem. Daher meine Frage, der man sicherlich gerne routiniert ausweicht.",Dieser Kommentar ist eine externe Quelle,0
"@USER Diese 3 Muskel Tiere oder ihre Vorgänger, hatten mehr als genug Zeit ( ~20 Jahre ) etwas zu tun. Denn solange , wahrscheinlich sogar länger, haben wir diese Missstände ! Und nicht nur in der Altenpflege.",Dieser Kommentar ist ein Wahrheitsanspruch,0
"Und die anderen zwei hier, ich bin der Alte auf dem Hinterrad, der gerne im Windschatten bis 120kmh beschleunigt. Und jetzt bin ich die Gefahr? Dass ich noch nie ein Unfall verursacht hatte, ist auch egal. Dreirad, soll woll auf Behinderung anspielen. Das ist nicht mein Humor!",Dieser Kommentar ist eine Tatsachenbehauptung,0
@USER: Das ist 30 Jahre her und nicht repräsentativ. Heute sind die Probleme auch vielschichtiger. Dss kann man doch nicht mit der DDR vergleichen.,Dieser Kommentar ist ein Wahrheitsanspruch,0
"@MEDIUM ich habe dies in meiner Stadt bereits versucht und erhielt von der Staatsanwaltschaft Ablehnungen. Auch das Wohnungsamt zeigt kein Interesse. Wir haben tatsächlich einen durchschnittlichen Mietspiegel von ca. 11,00 Euro kalt, bei durchschnittlich niederen Einkommen. Gerne auch 20,00 Euro kalt. Dies ist möglich, weil die Menschen von München weg ziehen müssen. So wird das Problem verlagert, nicht gelöst. Aber vielen Dank für das Feedback.",Dieser Kommentar ist eine Tatsachenbehauptung,0
"@MEDIUM ...das ist im Leben so, dass Menschen verschiedene Meinungen haben ..Sie müssen meine nicht teilen ...",Dieser Kommentar ist ein Wahrheitsanspruch,0
"ein Grund für den Stimmenverlust der großen Parteien liegt am mangelnden Populismus. Davon hat (die Grünen) auch die AfD profitiert, sie wurde immer als populistisch dargestellt das ist wohl die beste Werbung. POPULISMUS: ""Nähe zum Volk"" das ist beiden großen Parteien verloren gegangen...",Dieser Kommentar ist eine externe Quelle,0
"@MEDIUM bitte thematisieren Sie die Pflegekammer. Die die SPD und die Grünen in Niedersachsen zum Zwang der Pflegekräfte gemacht haben. 0,4% des Bruttolohns der Pflegekräfte monatlich! In Rheinland-Pfalz steht in der Berufsordnung, die geschrieben wird, dass die Pflegekräfte plötzlich eine Berufshaftpflicht haben müssen. Wieder auf eigene Kosten!!! Danke! Patrick Puls/ #SchweigenIstGewalt",Dieser Kommentar ist ein Wahrheitsanspruch,0
"@USER wie gesagt, Wissenschaftlichkeit zählt nichts mehr. Es geht um Prioritäten, nicht um die Tatsache daß ein Junge tatsächlich auch mal mit einem Teddy spielt. Trotzdem wird der Traktor gegen die Barbie gewinnen.",Dieser Kommentar ist ein Wahrheitsanspruch,0
Stimmt weil Vonovia und co ja kleine Arme Leute waren die mit eigener Hände Arbeit Stein auf Stein ihr Menschenunwürdiges Monopol errichtet haben. Ach nein stimmt haben sie ja gar nicht.,Dieser Kommentar ist eine externe Quelle,0
@USER es werden aber mehr gebraucht! Jeden Tag sterben Menschen weil es nicht genug Spender gibt!,Dieser Kommentar ist eine externe Quelle,0
@USER Abwählen,Dieser Kommentar ist ein Wahrheitsanspruch,0
Dann müssten aber auch die Versicherungen die Prämien für abgeschlossene Verträge bezahlen... nicht nur bei Immobilien... aber ob da nur eine Wohnung gebaut wird weil die Makler Gebühren billiger werden kann ich mir nicht vorstellen... Grunderwerb Steuer abschaffen wäre eine Möglichkeit... aber Frau Barley arbeitet nach dem St Florians Prinzip...,Dieser Kommentar ist eine Tatsachenbehauptung,0
"@MEDIUM na nicht so voreilig denn der Täter war doch auf Europa Tour um sich zu erkundigen, in Österreich Tagt schon ein Sicherheitsunterausschuss wegen NZ und wegen vielleicht Verbindungen, oder was er in Österreich machte, er war ja auch Deutschland.",Dieser Kommentar ist eine Tatsachenbehauptung,0
@USER in Schweden wurden nicht mehr so viele Grüne gewählt. Das ist ein Zeichen.,Dieser Kommentar ist ein Wahrheitsanspruch,0
@USER @USER ist schon mehr geflogen als du !!!,Dieser Kommentar ist ein Wahrheitsanspruch,0
Folgende Frage stelle ich mal in den Raum. Wieviel Krankenhäuser gibt es in Deutschland ? Und wieviel sind davon überhaupt in der Lage Organe zu entnehmen ? Weiterhin kommt hinzu das die Kosten sehr hoch sind für diese Entnahme der Organe . Das Krankenhaus kann daran nicht verdienen.,Dieser Kommentar ist eine Tatsachenbehauptung,0
"Und wer weniger als 35 Jahre gearbeitet hat, muss von der Grusi leben. Hier sieht man mal die asoziale Ausrichtung dieser Partei.",Dieser Kommentar ist eine Tatsachenbehauptung,0
"@MEDIUM, NICHT Europa hat gewählt sondern die Europäische Union hat gewählt, das sind nur 60% der Europäischen Staaten (47 mit Russl und Türkei).",Dieser Kommentar ist eine externe Quelle,0
"Das ist ja alles sehr harmlos im Vergleich zu der Gewalt, die am Wochenende wieder mal durch unsere ""Männergruppen"" in unseren Freibädern abging. Die Krönung, als in Düsseldorf cirka 400 nordafrikanisch aussehende ""Männer"" auf einen Familienvater losgehen wollten. Die Polizei schaffte es noch nicht mal.die Personalien der Agressoren auf zu nehmen.",Dieser Kommentar ist eine Tatsachenbehauptung,0
Und dann verweise ich mal auf unseren Artikel 14 GG. Artikel 151 der bayrischen Verfassung finde ich da aber noch witziger.,Dieser Kommentar ist ein Wahrheitsanspruch,0
Sie braucht dazu nicht das Parlament!! Das kann sie ganz allein entscheiden! Ist so in GB,Dieser Kommentar ist eine Tatsachenbehauptung,0
@USER genau weil es nur ein ganz links oder ganz Kapitalismus gibt. Fakt ist es kann so nicht weiter gehen.,Dieser Kommentar ist eine externe Quelle,0
"BKA - Bericht 2018 ( kann jeder recherchieren ! ) : JEDEN Tag ca. 400 ⚠ ""Einzelfälle"" in 🇩🇪 ! ... TÄTER : Menschen, die in Deutschland eine neue #HEIMAT suchen ! ⚠",Dieser Kommentar ist eine externe Quelle,0
"Lesen Sie einfach diesen Beitrag des renommierten Antisemitismusforschers Dr. Clemens Heni aus September 2017, an dem auch ich in meiner Funktion als Politikwissenschaftler mitgewirkt habe: https://blogs.timesofisrael.com/first-neo-nazi-party-to-be-elected-to-the-german-federal-parliament-on-sept-24/",Dieser Kommentar ist eine externe Quelle,0
"das E-Auto ist schon lange am laufen in China,..",Dieser Kommentar ist eine Tatsachenbehauptung,0
"Das Projekt steht in Ffm , wo man direkt im Wohnzimmer steht, da man den Flur weg ließ und das Treppenhaus aussen, am Haus anbrachte...nur an Barriererfreiheit für Rollstuhlfahrer/innnen wurde nicht gedacht, sehr sinnfrei..!!",Dieser Kommentar ist eine Tatsachenbehauptung,0
"@USER, ich schreibe mir nie selbst. Ich antworte auf Aussagen von Diskussionsteilnehmern. Ist ja auch sehr deutlich sichtbar, hm?",Dieser Kommentar ist ein Wahrheitsanspruch,0
"@USER, völkische Nationalisten wenden Nazimethoden an, und nicht ihre demokratischen Kritiker. Ihre Erzählung von der ""demokratisch gewählten Partei"" ist nur ein Strohmann, denn es gibt hierzulande keine undemokratisch gewählten Parteien. Die AfD ist eine völkisch-nationalistische Partei und somit das komplette Gegenteil von demokratisch.",Dieser Kommentar ist eine externe Quelle,0
"@USER es geht nun mal gerade um einen Mord , verübt von einem Bekannten Rechtsradikalen . Natürlich ist jeglicher Extremismus inakzeptabel. Engeren ihrer Meinung, finde ich allerdings nicht , dass Menschenverachtende und hetzerische ""Meinungsäußerungen "" jemals ""normal"" waren - auch nicht vor 10 Jahren.",Dieser Kommentar ist eine externe Quelle,0
"@USER aber wie man hört keine Überlandleitungen..von Nord nach Süd, jetzt wurde auch noch die Reserve aus Österreich gekappt da dies der EU nicht passte dieser Austausch..",Dieser Kommentar ist eine Tatsachenbehauptung,0
"Was auch Spirituelle sehr häufig nicht begriffen haben, ist, dass Spirit = Geist bedeutet und daher etwas mit Einstellung und Denken zu tun hat. Erleuchtung also was mit Geistesblitzen und Erkenntnis. Die machen sich daher lächerlich … Während der Vatikan und die Kirche nur ihren Machtgelüsten frönen, machen sich Spirituelle lächerlich, weil sie sich eben NICHT geistig entwickeln wollen. So genannte Geistliche sind auch nicht geistig gewachsen, ansonsten würden sie nicht ihren Machtkampf über die Menschen weiterführen und nun als weltliche Macht weiter ausbauen wollen, sondern endlich einsehen, dass Jesus keinen güldnen Altar brauchte, um sich die Achtung der Menschen zu sichern. Obwohl man heute immer mehr davon abkommt und zum Satanismus tendiert, wie auch die Hochgrad-Freimaurer, die Luzifer anbeten und daher die Abwärtsspirale der Gesellschaft bewusst fördern.",Dieser Kommentar ist eine externe Quelle,0
"@USER habe ich das so geschrieben? Oder interpretierst du einfach, wie du meinst? Es ging doch um Vonovia ect. Hier haben sie beim ehemaligen Sozialbau zugeschlagen und was vorher 230 euro warm gekostet hat, liegt jetzt bei 320 Euro kalt (32qm/1ZKB). Zufällig heute am vorbei gehen den Aushang gelesen. .. Und Sozialwohnungen.... Sucht man vergeblich...",Dieser Kommentar ist eine Tatsachenbehauptung,0
Recht hat er!😊endlich geschieht etwas! Bis dato wollten die wenigsten spenden ☹️! Keiner konnte sich vorstellen vielleicht selbst Mal ein Fremdorgan zu benötigen! Dabei kann jeder in die Lage kommen! Nehmen wäre dann ok oder? Beim geben sieht's dann schon anders aus! Wer der Organspende widerspricht sollte auch kein Recht haben ein Spenderorgan zu bekommen!,Dieser Kommentar ist eine externe Quelle,0
@USER ich habe diesen obigen Text kopiert - er wurde hier gepostet - schlimm,Dieser Kommentar ist eine externe Quelle,0
"Dann mal los @USER, werde Vorstandsvorsitzende, oder noch besser, werde Aufsichtsrätin. Könnte natürlich auch sein, dass du da aufgrund der ""falschen"" Familie, sprich nicht mit der halben Welt verwandt bist oder wie auch immer mit in Kontakt stehst, nichts werden wirst. Dazu musst du nicht mal auf Konzernebene gehen, KMU sind da nicht besser. Guck dir einfach mal spontan aus einer Stadt die du nicht kennst 10 Mittelständler aus. Mittelstand bedeutet mehr als 50 Mitarbeiter bis maximal 250 Mitarbeiter. Vermutlich nicht mehr als zwei Frauen. Und das liegt nicht am Nichtkönnen oder Nichtwollen, sondern eben an unserer Erziehung und der daraus resultierenden Hierarchie. Alle stört's, aber keiner will, außer verbal, etwas dagegen tun oder ändern, weder Frauen noch Männer. Außer ""das ist so schlimm"" kommt fast nix. Ich kann daher dieses ""aber wir armen Frauen"" nicht mehr ab. Ich finde dieses zweierlei Maß zum kotzen, aber dieses Duckmäusertum von Frauen, ganz nach dem Motto ""das stört uns, aber sagen da nur ganz leise was dazu und verhalten uns ganz unauffällig, damit uns keiner bemerkt"". Ich arbeite auch erst seit knapp dreißig Jahren, da hat sich nicht wirklich viel geändert in den letzten Jahren. Und ich hab in Kleinunternehmen bis hin zu Konzernen gearbeitet. Daher bin ich amüsiert, dass das heutzutage Quoten geregelt werden muss. Ich hatte immer Chefinnen in allen Berufsjahren, aber primär Männer. Ob mein Chef jetzt Mann, Frau oder Divers ist, ist mir herzlich egal, er muss Wissen haben, führen können, also das Unternehmen und vor allem die Mitarbeiter. Und das hat nix mit dem Geschlecht zu tun. Nicht jeder der eine Führungskraft ist, ist auch in der Lage die Mitarbeiter zu führen.",Dieser Kommentar ist eine externe Quelle,0
"@USER, Nein man kann nicht alles auf den Kaufpreis drauf schlagen, die Eigentümer wollen der Regel sowieso schon 140 % vom eigentlichen Wert der Immobilie, die Banken machen auch eine Kalkulation was ist die Immobilie wert was können wir gegen finanzieren, diese Regelung der SPD wird absolutes Chaos hinterlassen so wie es mit der Mietpreisbremse auch passiert ist die lernen aus ihren Fehlern nicht beziehungsweise lassen für ihre Fehler andere leiden",Dieser Kommentar ist ein Wahrheitsanspruch,0
"Eva Ramm-Hruschka Sie reden hier,auch wenn jemand hirntot ist,noch immer über Menschen und NICHT über einen Ersatzteilstore!!",Dieser Kommentar ist ein Wahrheitsanspruch,0
"Herr/Frau wer auch immer, wenn ein Mensch wenig in die Rentenkasse eingezahlt hat, aus welchen Gründen auch immer, kann dieser Rentner leider keine zigtausend Euro Rente bekommen. So unschön das auch ist.",Dieser Kommentar ist ein Wahrheitsanspruch,0
"Wie hier alle Makler (?) steilgehen... Wirklich super. Wenn ich eine Dienstleistung beauftrage, bezahle ich dafür. Überall im DL Sektor gilt das, überall auf der Welt (Nordkorea ist vielleicht ne Ausnahme)... Aber statt Argumente vorzubringen kann man hier nachlesen, dass man dann gedenkt mit Rechtsbeugung oder Betrug zu reagieren. Das nenne ich mal bigott. Wer nicht wie ein raffgieriger Abgreifer behandelt werden möchte sollte sich halt nicht so benehmen.",Dieser Kommentar ist eine externe Quelle,0
Übrigens Klimawandel gab es schon immer.,Dieser Kommentar ist ein Wahrheitsanspruch,0
@USER Da Aus Düsseldorf war der liebe Jung.,Dieser Kommentar ist eine externe Quelle,0
"blut spenden ist ja genauso sinnlos, wenn man es international vermarktet. dauernd wird geklagt: "" wir haben nicht genug blut, geh spenden"" - es hat sich ausgespendet. mein vater gab bestimmt 100 l im spenderleben ab und hat man es ihm je gedankt?",Dieser Kommentar ist ein Wahrheitsanspruch,0
"@USER meine kinder sind erwachsen und treffen eigene entscheidungen. und für meine kindeskinder liegt es in der nächsten generation. dies hier ist keine clan-position, sondern die von MIR. ich stimmte dem ausweiden nach dem herztod zu- zu den konditionen, dass man meine überreste auch gleich entsorge auf klinikkosten. warum sollen die angehörigen die reste verscharren. also realer nutzen oder big business. hier noch mal ein artikel zur erinnerung, der letzteres unterstreicht: https://www.fnp.de/frankfurt/geschaeft-medizintouristen-frankfurt-boomt-10482933.html bringen diese leute organe mit?",Dieser Kommentar ist eine externe Quelle,0
"@USER, vielleicht liegt der Grund auch darin, dass etwa 15% rechtsextrem wie die AfD wählt ... Dabei ähneln sich Erdogan und die AfD sogar in weiten Teilen.",Dieser Kommentar ist ein Wahrheitsanspruch,0
"In sehr vielen Betrieben und Berufsgruppen ist die Entlohnung von Mann und Frau gleich. Warum kann man nicht sagen, dass ein Betrieb alle Mitarbeiter für die gleichen Tätigkeiten gleich bezahlen muss. Egal ob Mann, Frau, Zeitarbeiter.....",Dieser Kommentar ist ein Wahrheitsanspruch,0
"Grüne haben NSU-Akten für 120Jahre gesperrt, zusammen mit der CDU gegen SPD! ...nur mal so zur Info!",Dieser Kommentar ist eine Tatsachenbehauptung,0
"@USER Das können Sie selbst. Es war der erste völkerrechtswidrige Krieg nach Hitler, von Fischer mit veranlasst und nie strafrechtlich verfolgt. Von Schröder selbst zugegeben. Eine Schande.",Dieser Kommentar ist eine externe Quelle,0
"Uwe A. Dresden Yo, schönen Dank, hatte auch ein Proseminar zur Staatskunde, aber ihr kleiner Copy Paste Beitrag ist hübsch. An meiner Meinung ändert das aber nichts. Auch die nicht gesetzgebenden Akteure einer Gesellschaft sind verantwortlich für das Funktioniern einer Gesellschaft. Und Gier zerstört nunmal eine partizipartorische Gesellschaftsform, weil Teilhabe dann nur über die Menge an Geld definiert wird.",Dieser Kommentar ist eine Tatsachenbehauptung,0
"@USER Ja, der mutige Familienvater ist Türkischstämmig.",Dieser Kommentar ist eine externe Quelle,0
Hier der ⚠ #FAKTENCHECK ! ⚠ 🔻🔻🔻🔻🔻🔻🔻🔻🔻 https://m.facebook.com/story.php?story_fbid=161302631486809&id=100028212202868,Dieser Kommentar ist eine Tatsachenbehauptung,0
"@USER purer Etatismus. Nein, ich will keinen Nanny-Staat. Und was billig ist, wird auch billig behandelt. D.h. die Schäden an den Wohnungen werden groß sein. Wer sich mit dem Immobilienmarkt auskennt, kann dies bestätigen.",Dieser Kommentar ist eine Tatsachenbehauptung,0
https://gesundheitsberater.de/organspende-nie-wieder-organtransplantation-aus-der-sicht-einer-betroffenen/,Dieser Kommentar ist eine externe Quelle,0
"@MEDIUM Hier mal ein Beitrag. Ich selber habe keine Ahnung, was davon wahr ist oder nicht. https://www.epochtimes.de/politik/deutschland/greenpeace-gruendungsmitglied-klimawandel-gibt-es-aber-er-ist-weder-menschengemacht-noch-eine-krise-a2824829.html/amp?__twitter_impression=true",Dieser Kommentar ist ein Wahrheitsanspruch,0
"In den ärmsten Ländern hat man das geringste Umweltbewusstsein..es sind Afrikanische und Asiatische Flüsse, die den meisten Müll ins Meer schwemmen",Dieser Kommentar ist eine Tatsachenbehauptung,0
@USER Nicht wirklich. Wenn wir in 200 Jahren eine Erwärmung haben die sonst 5000 Jahre dauert haben wir eigentlich GARKEINE Zeit.,Dieser Kommentar ist ein Wahrheitsanspruch,0
@USER wahrscheinlich...aber ein anderes als das angezeigte,Dieser Kommentar ist eine externe Quelle,0
"Pflegenotstand!! 50 000 neue Arbeitsplätze besetzen, wohl in 50Jahren, da ist die Fluktuation noch nicht eingerechnet..scheint unglaubwürdig..",Dieser Kommentar ist eine Tatsachenbehauptung,0
