premise,hypothesis,label
Und grinst noch dabei 😅,Dieser Kommentar ist eine Beleidigung,2
jetzt erst recht..,In diesem Kommentar findet man Diskriminierung,2
"Völkische, antidemokratische Wahnfantasien eines extrem rechten Akteurs.",Dieser Kommentar ist gegen eine Gruppe gerichtet,2
Folgende Frage stelle ich mal in den Raum. Wieviel Krankenhäuser gibt es in Deutschland ? Und wieviel sind davon überhaupt in der Lage Organe zu entnehmen ? Weiterhin kommt hinzu das die Kosten sehr hoch sind für diese Entnahme der Organe . Das Krankenhaus kann daran nicht verdienen.,In diesem Kommentar findet man Diskriminierung,2
"Sie haben Recht, für ein gedeihliches Miteinander vor allem in Städten wäre eine stärker genossenschaftlich orientierte Wohnraumbewirtschaftung eine sinnvolle Lösung. Das müsste tatsächlich mehr gefördert werden.",Dieser Kommentar ist gegen eine Gruppe gerichtet,2
Sollte man lieber Fischer von den Grünen zu diesem Thema einladen - Netzfund 😉 https://www.facebook.com/530757183776023/posts/1159622474222821/,Dieser Kommentar ist gegen eine Gruppe gerichtet,2
@USER das glaube ich aber nicht,Dieser Kommentar ist humoristisch veranlagt,2
"Richtig, was Frau Göring-Eckhardt sagt! Viele der hier geäußerten Kommentare sind so absurd, dass ich fast verleitet wäre zu fragen, warum die Kommentatoren glauben, selbst dazu zu gehören? Aber auch Menschen mit absurder Meinung gehören dazu und ich bin froh, dass sie ihre absurde Meinung frei äußern können, auch wenn ich sie in keiner Weise teile.",Dieser Kommentar ist humoristisch veranlagt,2
Die Frau Ulffkotte ist ja Traumhaft gut,Dieser Kommentar ist Zynismus,2
"...und das nicht erst seit Gestern und Heute, sondern schon über Jahrzehnte...plötzlich sitzt die GroKo in friedlicher Eintracht und hat alles im Griff...nur wie die alten Menschen das bezahlen sollen, darüber spricht keiner, dass steht noch in den Sternen...das Pflege-Stärkungsgesetz 2018 legte fest..."" Ab 2019 soll jede zusätzliche Pflegekraft in Krankenhäusern voll von den Krankenkassen finanziert werden.""...Irrtum, die Heimbewohner mußten zahlen...hier nur ein Beispiel...https://www.ln-online.de/Nachrichten/Norddeutschland/Neues-Pflegegesetz-Heimbewohner-muessen-mehr-zahlen",Dieser Kommentar ist Zynismus,2
"Manchmal habe ich das Gefühl, dass in der Sendung symbolisch genau das passiert warum die Volksparteien an Boden verlieren - die Gäste reden viel aber der Inhalt ist oft unerfüllt. Geehrtes @MEDIUM Team es wäre echt mal interessant nicht die Spekulationen der Politiker über das Volk zu hören sondern mal einen Gast aus dem Volk in der Runde zu haben der seinen Gedankengang schildern selber schildern kann.",Dieser Kommentar ist humoristisch veranlagt,2
@MEDIUM Team. Ich empfehle Ihnen mal die Doku über die Gewinnung von Kobalt und Silizium. Da werden sie staunen wie Umweltschädlich E Autos sind .Die Doku ist sogar im ersten gelaufen.es werden andere Länder dafür ausgebeutet das wir E Autos fahren können und zusätzlich wird die Umwelt zerstört aber das macht ja den Grünen nichts.,In diesem Kommentar findet man Diskriminierung,2
Die Ursache des Terrors ist nicht der Islam. Es ist der Krieg arm gegen Reich.,Dieser Kommentar ist humoristisch veranlagt,2
Absolut richtig. Ihr Beitrag trifft den Sachverhalt genau.,In diesem Kommentar findet man Diskriminierung,2
@USER nicht wirklich. Ich hab nur Ihre Aussage bewertet.,Dieser Kommentar ist humoristisch veranlagt,2
"Was Herr @MODERATOR nicht verstanden hat: ""Heimat Deutschland – nur für Deutsche oder offen für alle?"" impliziert, dass es eine Welt gibt, in der Deutschland nicht meine Heimat sein kann, weil mein Vater vor über 50 Jahren vom deutschen Staat hergebeten wurde. Die Idee die dahintersteckt, ist NPD- und in nicht kleiner werdenden Teilen AfDer-Propaganda.",Dieser Kommentar ist gegen eine Gruppe gerichtet,2
Ich bin alt geworden.Möchte gegenüber so Menschen wie Göring und Baydar nicht mehr tolerant sein.Solch ein Duktus müßte man sich mal als Deutscher gegenüber Migranten erlauben.4 Wochen Anne Will... mit Marathon-Live-Sonder-Sendung.,Dieser Kommentar ist humoristisch veranlagt,2
"Bei ""Staatsfernsehen"" konnte ich dann endgültig zu lesen aufhören.",Dieser Kommentar ist humoristisch veranlagt,2
Entweder reich oder arm mehr gibt's nicht mehr und diese Politiker die diskutieren haben eh ausgesorgt schämt euch,Dieser Kommentar ist humoristisch veranlagt,2
@USER ist kein Schwachsinn sondern eine Tatsache! 😡,In diesem Kommentar findet man Diskriminierung,2
"Danke, Scheiß Spracherkennung funktioniert nicht immer",Dieser Kommentar ist Zynismus,2
@USER ihr müsste ER ein bißchen auf due Zähne fühlen - Roth hinter Transparenten - Habeck,Dieser Kommentar ist eine Beleidigung,2
@USER Bleibt mit den Parolen des bräunlichen Packs weg!,Dieser Kommentar ist eine Beleidigung,2
"7 Gäste und 1 Moderator, in 75 Minuten...was soll dabei heraus kommen ? ...ich war auch 25 Jahre in dem Job, in Ost und West, geredet wurde immer viel, nur geändert hat sich NICHTS...anständige Arbeitsbedingungen und anständige Bezahlung würde für genug Personal sorgen...wir brauchen keine Fachkräfte, sondern eine anständige Ausbildung für unsere Kinder....",Dieser Kommentar ist humoristisch veranlagt,2
"wo bin ich Abgeschweift, Deutschland ist nicht die Welt..",Dieser Kommentar ist Zynismus,2
@USER der tolle Kapitalismus bringt einem zum enteignen. Im Übrigen ist es legal jemanden zu enteignen wenn dieser horrende Summen einfordert.,Dieser Kommentar ist eine Beleidigung,2
@MEDIUM Gerne :-),Dieser Kommentar ist eine Beleidigung,2
"ein Wunder, das Thomas Gottschalk nach der heutigen Eilmeldung, nicht eingeladen wurde...! 🤦‍♀️",Dieser Kommentar ist gegen eine Gruppe gerichtet,2
"@USER, was Sie hier mit Ihrem unsäglichen Vergleich der Judenverfolgung und -vernichtung durch das NS-Regime hier entäußern, nennt man in der Antisemitismusforschung sekundären Antisemitismus.",Dieser Kommentar ist eine Beleidigung,2
@USER Marx sagte Eigentum macht UNFREI deswegen verhindern Linke und die SPD immer die Eigentumsbildung .Ich schlage vor Ihnen Ihr Auto wegzunehmen damit Sie nicht mehr Eigentümlich sind...,Dieser Kommentar ist eine Beleidigung,2
"Vielleicht sollte sich jeder Einzelne fragen, warum ist das so?",In diesem Kommentar findet man Diskriminierung,2
"@USER dafür sollte sich dann mal die Staatsanwaltschaft interessieren, nennt man dann nämlich Betrug.",Dieser Kommentar ist Zynismus,2
den schmutzigen fisch selbst essen..,Dieser Kommentar ist Zynismus,2
"@USER Natürlich ändern DIE LINKE alles. Warum bist du der Meinung, dass DIE LINKE auch nichts ändert?",Dieser Kommentar ist humoristisch veranlagt,2
@USER dann nehmen wir mal die Aussage von Seehofer - Stegner - Roth - Habeck,Dieser Kommentar ist Zynismus,2
Gerade wollen die Politiker aus der Linken Ecke die Wohnungsgesellschaften enteignen. Das soll 7bis13 Mrd kosten. Dann sollen sie auch noch Subventionen kosten. Warum nicht das Geld für neue Wohnungen nutzen und damit gleichzeitig die Miete durch Mehrangebot für die anderen Wohnungen senken.,Dieser Kommentar ist humoristisch veranlagt,2
"@USER sind sie dann der Meinung , dass dadurch( die Richtigkeit ihrer Aussagen sei mal dahin gestellt) rechte Gewalt und sogar Mord legitimiert ist ?",Dieser Kommentar ist eine Beleidigung,2
"Häng dich weg, du gestörter",Dieser Kommentar ist eine Beleidigung,2
"""Judenhass"" Das ist richtig. AfD läßt grüßen.",Dieser Kommentar ist Zynismus,2
ich schäme mich für sie.... mel nölle,In diesem Kommentar findet man Diskriminierung,2
@USER Ansichtssache ich finde persönlich nicht's schlimmes dabei,In diesem Kommentar findet man Diskriminierung,2
Ich kann Ihren wirren Gedanken nicht folgen. Als Politikwissenschaftler empfehle ich Ihnen grundlegende politische Bildung statt verschwörungsideologischer Wahnfantasien.,Dieser Kommentar ist gegen eine Gruppe gerichtet,2
"Herr/Frau wer auch immer, wenn ein Mensch wenig in die Rentenkasse eingezahlt hat, aus welchen Gründen auch immer, kann dieser Rentner leider keine zigtausend Euro Rente bekommen. So unschön das auch ist.",Dieser Kommentar ist gegen eine Gruppe gerichtet,2
erklären sie mal was hier rassistich rüberkam??,In diesem Kommentar findet man Diskriminierung,2
@USER Und Du so? Typisch GRÜNER Kommentar.,In diesem Kommentar findet man Diskriminierung,2
"Im Prinzip widerspreche ich dir nicht. Aber sobald einer Gefahr läuft ein Organ zu brauchen wird er einfach Spender mit der Begründung, dass er seine Meinung geändert hat.",Dieser Kommentar ist Zynismus,2
@USER ist ja schlimmer hier als damals in der DDR,Dieser Kommentar ist humoristisch veranlagt,2
@USER weil der Staat sie langsam zur Ader lässt da Strom mehr da Milch mehr da die Fahrkarte mehr Miete mehr,Dieser Kommentar ist humoristisch veranlagt,2
"oK, aber nicht für das Klima - das ist etwas ganz anderes",Dieser Kommentar ist humoristisch veranlagt,2
@USER die Problematik mit hohen Preise bei Immobilien gibt es schon länger als 2015. Aber das ist wohl in Vergessenheit geraten.,Dieser Kommentar ist humoristisch veranlagt,2
Manchmal muss man sein Schicksal auch einfach annehmen können!,Dieser Kommentar ist Zynismus,2
Schon allein das Wort Enteignung genügt zur Abschreckung.,Dieser Kommentar ist humoristisch veranlagt,2
"@USER nein der Wunsch steckt nicht dahinter, ich möchte nur kein Ersatzteile Lieferant für ein Geschäftsmodell sein, dem ich nicht vertraue. Wenn wir alle Spender werden, werden auch Türen geöffnet, die besser zu bleiben sollten. Später gehen die Hände hoch und scheien “ Skandal, das habe ich nicht gewusst, damit konnte doch keiner rechnen“ zu Spät 😉",Dieser Kommentar ist gegen eine Gruppe gerichtet,2
Hoch lebe der Patriotismus und die bald widerkehrende Demokratie,Dieser Kommentar ist eine Beleidigung,2
"Und da ich selbst Vermieter bin, habe ich in einem absoluten Notfall ausgeholfen und einem Flüchtling ein Zimmer vermietet. Der hat, als seine Frau und die beiden Kinder nachkamen, eine Wohnung in Köln bekommen und die Miete von 1500 € wurde von der Stadt übernommen.",Dieser Kommentar ist gegen eine Gruppe gerichtet,2
"@MEDIUM ja, Danke, bemüht das Wesentlich zum sachlichen Dialog beizutragen.",Dieser Kommentar ist humoristisch veranlagt,2
@MEDIUM so kann man seine Zuschauer auch vergraulen.,Dieser Kommentar ist humoristisch veranlagt,2
https://gesundheitsberater.de/organspende-nie-wieder-organtransplantation-aus-der-sicht-einer-betroffenen/,Dieser Kommentar ist eine Beleidigung,2
@USER und nun stelle dir die großen neubauviertel vor. Jeder hat sein Verlängerungskabel aus dem Fenster hängen. Und dann findest du keinen Parkplatz. 🤔,Dieser Kommentar ist eine Beleidigung,2
Aha und deswegen gibt es dann bezahlbaren Wohnraum. Frech ist es schon wenn für eine Doppelhaushälfte mal schnell .18000€ -50000 € fällig werden.,In diesem Kommentar findet man Diskriminierung,2
na da werden die Väter jetzt schauen und sagen zu den Müttern pack de zaum und flieg zum Mond da bekomm ich Geld..,Dieser Kommentar ist eine Beleidigung,2
@USER Wählt mal was anderes . Wenn die Altparteien einmal raus sind von der Macht werden Sie beim nächsten mal gewählt sein vielleicht anders reagieren,Dieser Kommentar ist gegen eine Gruppe gerichtet,2
Mittlerweile deutschlandweit normal,Dieser Kommentar ist humoristisch veranlagt,2
Die Dame besitzt ein Haus! Für das Geld hätte sie auch eine kleine Wohnung in Düsseldorf mieten können! Man kann nicht alles haben im Leben. Und beim Hausbau war es ihre Entscheidung...also bitte mit den Konsequenzen leben oder versetzen lassen!😊,Dieser Kommentar ist gegen eine Gruppe gerichtet,2
Ach je dieser Reul. Habt ihr wohl noch zuviel Prozente,Dieser Kommentar ist gegen eine Gruppe gerichtet,2
"Die Frau hat nicht wirklich sachlich diskutiert. Bei der simplen Nachfrage, warum so viele Erdogan gewählt haben, gleich den Frager persönlich anzugehen, ist einfach nur dumm. Leute nicht aussprechen zu lassen, scheint auch ein Hobby zu sein.",Dieser Kommentar ist Zynismus,2
"Ich bin kein Anhänger der Linken, nur die Frau hat nicht vom normalen Vermieter gesprochen, sondern von den Grossinvestoren.",In diesem Kommentar findet man Diskriminierung,2
"Wenn die ""Bodenwertsteuer"" eingeführt wird, dann entstehen automatisch mehr Wohnungen durch unter anderem auch durch Wohnungs- Verdichtung im urbanen Raum. Ein schöner Nebeneffekt der Bodensteuer ist dann für viele Bürger, dass nicht nur die Mieten sinken, sondern viele Menschen auch höhere Einkommen haben werden, weil die Gesamtlasten an Steueraufwändungen dann sinken werden.",Dieser Kommentar ist Zynismus,2
@USER Und woher wollen Sie wissen dass das die AfD macht oder getan hat? Dazu ist die Polizei zuständige die das sehr schnell herausfinden können - das können auch Leute tun die einer Partei schaden wollen - siehe Wahlkampf - ich glaube nur was ich sehe und was bewiesen ist. Sind sie vorsichtig mit Ihren Behauptungen - das würde ich mir nicht erlauben.,Dieser Kommentar ist Zynismus,2
"Wichtig ist nur ein lebender Organismus kommt als Spender in Frage ,nach Entnahme der Organe lässt man den Körper sterben ,was man dabei spürt,fühlt weiß niemand...",Dieser Kommentar ist gegen eine Gruppe gerichtet,2
"Bei Entscheidungen dieser Tragweite ist auch eine einfache Mehrheit nicht ausreichend. Hätte man eine 2/3-Mehrheit zur Entscheidungsfindung angewandt und so für oder gegen den Brexit entschieden, wäre die Sache viel klarer und das Inselvolk nicht so zerstritten 🙄",Dieser Kommentar ist eine Beleidigung,2
"einmal im Jahr nach Deutschland, Kulturschock abholen...",Dieser Kommentar ist eine Beleidigung,2
FB wird nur gemeckert. Wo sind die Menschen denen es gut geht?,Dieser Kommentar ist gegen eine Gruppe gerichtet,2
"Es gibt keinen Bonus für Reiche, auch wenn es manchmal den Anschein hat, wie im Fall Nicky Lauda oder anderen Promis. Die haben ganz einfach Glück gehabt, daß es so schnell ging, mit dem passenden Organ. Alles andere wäre ausserhalb von Euro-Transplant, oder wie der Laden heißt, der obersten Kontrollbehörde und wäre illegal und nur in Drittländern möglich.",Dieser Kommentar ist humoristisch veranlagt,2
WOHNUNGEN wurden von dieser Regierung verkauft und jetzt heulen und wieder zurück- kaufen. Habt die letzten 25 Jahre alles heruntergefahren. Wer hat euch nur immer beraten? Ich glaube nichts mehr.,Dieser Kommentar ist eine Beleidigung,2
@USER bemühen.... am besten den widerspruch auf das gesäß tätowieren lassen....,Dieser Kommentar ist humoristisch veranlagt,2
Ich habe seit ca 15 Jahren einen Spenderausweis wenn es dann so weit ist Bitte Bedienen da ich eh nichts mehr Brauche 😑 !! Die die mir hier mit Glauben und Co kommen Leben für MICH sehr Weltfremd und Egoistisch!,Dieser Kommentar ist humoristisch veranlagt,2
"@USER Danke und die Vermischung von Generationen und Finanzierundsmodellen 1/3 sozialer Wohungsbau ,sowie Barriere freie Wohnungen und zwar nicht nur im Erdgeschoss...",Dieser Kommentar ist Zynismus,2
"Also ich lache nicht über England, eher über die EU die nur scheinbar so vereint ist.",Dieser Kommentar ist Zynismus,2
@USER sinnfreier Kommentar. Erzähl lieber mal wann du zuletzt die Lira gestützt hast,Dieser Kommentar ist gegen eine Gruppe gerichtet,2
@USER ach @USER🙈🤣🤣🤣,Dieser Kommentar ist eine Beleidigung,2
Palsberg hatte noch nie Niveau,In diesem Kommentar findet man Diskriminierung,2
"Grüne haben NSU-Akten für 120Jahre gesperrt, zusammen mit der CDU gegen SPD! ...nur mal so zur Info!",Dieser Kommentar ist Zynismus,2
"""Das ändert aber nichts an den weiterhin elenden Lebensbedingungen der nicht Geflüchteten in ihrer Heimat, "" Das ist soweit richtig. Nur sollte man die Menschen aus einem brennenden Haus erst rausholen, es dann löschen, wieder aufbauen und sie dann wieder zurück schicken.",Dieser Kommentar ist humoristisch veranlagt,2
""" Und irgendwann wird es zu Unruhen kommen, aufgrund Aggressionen der Geflüchteten aus Frust und Verzweiflung und Aggressionen der Autochthonen aus Zorn. "" Sie oben... Problem erkannt? Und was ist mit all den ""Flüchtlingen"" und ""Migranten"" in gelben Westen in ganz Europa? Ist denen vielleicht auch langweilig?",Dieser Kommentar ist eine Beleidigung,2
NIEMAND will Guido Reil (AfD) sehen - sofort ausladen !!,Dieser Kommentar ist Zynismus,2
"@USER Jetzt in Immobilien zu Investieren ist sehr kritisch 1.Die Preise sind zu hoch 2.Wenn mal wieder Zinsen zu bezahlen sind wird man Mieten nicht schnell genug anpassen können 3.Dem Staat kann man nicht vertrauen 4.Kohl hatte 92 Anschluss Förderungen untersagt wir standen mit Immobilien im Feuer bewilligt mit Kostenmieten von 30 DM/M2 und Mieten der Mieter von 4,90 DM/m2 .....Da 70% der Wähler Mieter sind wird die Politik immer Mieter schützen...",Dieser Kommentar ist Zynismus,2
"@USER, ich schreibe mir nie selbst. Ich antworte auf Aussagen von Diskussionsteilnehmern. Ist ja auch sehr deutlich sichtbar, hm?",Dieser Kommentar ist humoristisch veranlagt,2
"Die spd mit Katarina Barley hat wieder im wesentlichen an den bodenpolitischen Ursachen der Problematik (Wirkung Markt / Staatsversagen..) auf dem Wohnungsmarkt vorbei diskutiert. Wieder einmal sehr entäuschend, von der einst von mir so hoch geschätzten (noch) Frau Bundesministerin.",In diesem Kommentar findet man Diskriminierung,2
@USER falsch. So ziemlich das Unverschämteste und Verlogenste was ich in der Sendung je gesehen habe.,Dieser Kommentar ist eine Beleidigung,2
"Sie wissen schon, dass sich der bezahlbare Wohnraum sich in den letzen 20 Jahren halbiert hat?",Dieser Kommentar ist humoristisch veranlagt,2
Das unterschreibe ich sofort (kann leider gerade wegen eines Bugs von Facebook nicht liken).,Dieser Kommentar ist humoristisch veranlagt,2
Polizeikaserne ..wäre da besser wie pendeln..,In diesem Kommentar findet man Diskriminierung,2
"Das Programm der GRÜNEN hat unter anderem aus Deutschland den größten Puff Europas gemacht, durch das ""Prostitutions-Schutzgesetz"" wird sogar Menschenhandel gefördert.",Dieser Kommentar ist eine Beleidigung,2
"@USER Geschlechtslos = willenlos? Beige ist keine Farbe, sondern eine Lebenseinstellung. #veränderungistböse",Dieser Kommentar ist Zynismus,2
jede OP ist eine Körperverletzung darum mußt du unterschreiben..,Dieser Kommentar ist humoristisch veranlagt,2
Quelle?,Dieser Kommentar ist humoristisch veranlagt,2
"Grün steht hier für Steigbügelhalter für den islamistischen Terror, der hier kaum erwähnt wurde!!",In diesem Kommentar findet man Diskriminierung,2
"Ja ich kenne ihre Sendungen. Ich würde sie nicht mit @MEDIUM"" betiteln, sondern ""Traurig aber wahr""",Dieser Kommentar ist eine Beleidigung,2
wenn manTod ist die Organe intakt da stellt sich die wie kommen die Organe zu den Empfängern. da ist es wurst welcher Ausweis dort liegt.,In diesem Kommentar findet man Diskriminierung,2
Es gibt c. 6-7 Millionen SCHÜLER in Deutschland.Davon demonstrieren dann c. 3-4 % freitags während der normalen Schulzeit.Es gibt eine Schulpflicht und kein Streikrecht für Schüler im Gesetz! Demonstrieren können alle gerne ausserhalb der Schulzeit! Gesetze und Regeln gelten für ALLE! Ohne sie kann keine demokratische Gesellschaft vernünftig existieren.Ich selbst bin 63 Jahre und finde jugendliches Engagement gerade bei politischen Themen sehr gut. Selbst habe ich früher gegen den Vietnam Krieg usw. auch demonstriert. Der grösste Teil der Schüler beteiligt sich aus gutem Grund nicht vormittags an den Demonstrationen! Das finde ich gut. In Detmold demonstrieren Schüler waehrend ihrer Freizeit!(laut Bericht der Lippischen Landeszeitung)! Das finde ich ehrlich und überzeugend,Dieser Kommentar ist eine Beleidigung,2
@USER schau dir sein Profil an. Das sagt schlichtweg alles.,Dieser Kommentar ist humoristisch veranlagt,2
Rene Benko hat gerade das Chrysler Building um 150 Mill. erworben.,Dieser Kommentar ist Zynismus,2
"Wir leben in einer globalen Welt ! Wir haben nur diesen einen Planeten ,und wir können nur gemeinsam etwas bewirken, egal was Trump,45. Präsident,gerade tut,...?!",In diesem Kommentar findet man Diskriminierung,2
"Das wäre so, als wenn der nordkoreanische Staatssender Amerika als friedlichste Land der Welt bezeichnen würde... Solche Sendungen wird es in den deutschen Medien nie geben!",Dieser Kommentar ist humoristisch veranlagt,2
http://juedischerundschau.de/aegyptischer-praesident-sisi-verurteilt-das-selbstgerechte-anspruchsdenken-der-araber-135911300/?fbclid=IwAR1uxVU8O6DJjNX3ZHt0OZHKDDllqLdf8SszCyoUQ07uAsHTBwEOI0F4FvU,Dieser Kommentar ist eine Beleidigung,2
@USER das wird er nicht machen Er hat Charakter,Dieser Kommentar ist gegen eine Gruppe gerichtet,2
@MEDIUM blau hat auch Argumente. Aber die wollt ihr nicht hören,Dieser Kommentar ist gegen eine Gruppe gerichtet,2
Ohne Verschwörungswahn geht im völkischen Milieu auch wirklich gar nichts mehr.,In diesem Kommentar findet man Diskriminierung,2
@USER meine Worte .....Bravo !,Dieser Kommentar ist eine Beleidigung,2
"@USER Nun, da haben Sie Glück, dass Sie nicht hirntot waren, sonst hätte man sie wohl ausgenommen bei lebendigem Leib und Sie wären nie wieder aufgewacht! So wie derjenige, von dem Sie die Lunge haben.",Dieser Kommentar ist gegen eine Gruppe gerichtet,2
Es reicht langsam. Dieses Thema nervt nur noch. Gestern bei Illner Montag bei euch.,Dieser Kommentar ist humoristisch veranlagt,2
"Es ist ein MUSS auf diese Art und Weise, welche Eltern wollen ihr gerade verstorbenes Baby ausschlachten lassen , also etwas mehr nachdenken Jessi, kann doch nicht so schwer sein...ich hab nichts gegen Organspende, aber mit einem gesunden Anstand und Verstand,,,ich kenn einen Vater der sein Baby verloren hat UND seine Frau, bei der Geburt, da hat man für sowas kein Gedanken, der Schmerz ist zu groß.",Dieser Kommentar ist humoristisch veranlagt,2
"Naja, die Frage bezog sich auf die Gegenwart und ist eine allgemeine. Wieso wählen so viele Menschen außerhalb der geplanten Diktatur den zukünftigen Diktator des Landes, in dem sie nicht leben. Es war keine persönliche Frage zum Verhalten der türkischen Großeltern während des Völkermordes an den Armeniern.",Dieser Kommentar ist gegen eine Gruppe gerichtet,2
Man kann zig leerstehende Bürohochhäuser u.ä. für Wohnungen nutzen.,Dieser Kommentar ist eine Beleidigung,2
alles unbekannte Gäste/in heute was ist los...,Dieser Kommentar ist gegen eine Gruppe gerichtet,2
@USER Natürlich ist das in Ordnung. Die Summen die in die ein oder andere Tasche fließen vll nicht aber das Projekt Europa und die damit verbundenen Pflichten sind absolut in Ordnung. Nationalismus ist 19.-20. Jahrhundert. Die EU als Gemeinschaft ist jedem Problem besser gewachsen als die Staaten allein.,Dieser Kommentar ist eine Beleidigung,2
"man stelle sich das bitte für tiere vor: die kuh bekommt einen neuen pansen, das schwein neue nieren, .... den dt. schäferhund nehme ich mal aus,denn der bekommt schon neue hüften und frisst das hirn seiner herrchen ;) ich will keine fremdorgane, ich gebe keine eigenen ab. ich bin als gottes geschöpf dafür nicht vorgesehen. ich wittere hier das geschäft. ich kenne// kannte menschen, die vor und nachtransplantationen sehr gelitten haben. aber über die berichten Sie ja nicht.",Dieser Kommentar ist humoristisch veranlagt,2
Soros bezahlt alles hat er ja selbst zugegeben,Dieser Kommentar ist humoristisch veranlagt,2
@USER Belege?,In diesem Kommentar findet man Diskriminierung,2
Ein Ossi. Ein Österreicher und eine halb Perserin? Welche Gesellschaft soll das repräsentieren?😂😂😂,In diesem Kommentar findet man Diskriminierung,2
"@USER Von 7 Prozent spricht die gute Frau. Wenn eine Wohnung als Anlageobjekt verkauft wird geht es erst einmal um die prozentuale Provision. Das diese dann bei Vermietung als 2 Kaltmieten kommt, ist mir auch klar. Es ändert aber nichts daran, dass diese am Ende über Miete an den Mieter gegeben wird.",Dieser Kommentar ist humoristisch veranlagt,2
Habe als Monteur über 7 Jahren mit Samstag u Sonntag viel gearbeitet aber ein Häuschen in meinem Heimatort war nur durch den Opa meiner Frau möglich.,Dieser Kommentar ist eine Beleidigung,2
"Das sind infantile Allmachtsfantasien, die zu belegen die Realität schuldig bleibt.",In diesem Kommentar findet man Diskriminierung,2
nein,Dieser Kommentar ist humoristisch veranlagt,2
"Richtig deswegen sollten auch mehr Menschen die Möglichkeit haben Eigentum zu bilden .Das hat auch im Vehalten der Menschen positive Folgen .Ich weiß wovon ich rede habe 1000 EFH gebaut und 5000 Wohnungen, viele auch verwaltet was ich bei Mietern gesehen habe unglaublich gehen sie mal in Sozi Bau Häuser und schauen sie sich die Vandalismus Schäden an...Doll",Dieser Kommentar ist eine Beleidigung,2
"Doch , 12000€ pro Sendung.",Dieser Kommentar ist eine Beleidigung,2
Airbnb 😡😡😡,Dieser Kommentar ist Zynismus,2
erklären sie mal was an Jung rechtsradikal ist!!,Dieser Kommentar ist eine Beleidigung,2
manche menschen sind einfach nur uninformiert. sie wissen nicht was hirntot ist und auch nicht wie eine organentnahme funktioniert und diese menschen denken genauso wie sie....,Dieser Kommentar ist eine Beleidigung,2
Wir brauchen vor allem billigere Wohnungen. Diese neoliberale Politik hilft den Menschen nicht.,Dieser Kommentar ist humoristisch veranlagt,2
Ein paar Nullen zu viel oder? 🤣🤣🤣🤣,Dieser Kommentar ist gegen eine Gruppe gerichtet,2
@MEDIUM haben Sie da nicht jemanden vergessen?,Dieser Kommentar ist humoristisch veranlagt,2
"Der renommierte Antisemitismusforscher Dr. Clemens Heni sagt über die Rolle öffentlich-rechtlicher Talkshows zum Aufstieg der AfD folgendes: ""(...) Was haben sie gemacht? Sie haben gedacht, und das war ein unglaublicher Reflex, dass dieser Nazibegriff von der sog. Lügenpresse, den haben sie aufgenommen und haben gedacht, wir müssen die Leute unbedingt ins Studio holen. Die Pegida hat das nicht gemacht, im Wesentlichen, aber die AfD hat das gern gemacht, weil sie gemerkt haben, ja wir sind ja ne Partei, sie wollen ja die Macht, sie wollen ja den O-Ton und zwar fünf Minuten ungeschnitten, und nicht irgendwie eingeordnet von einem Journalisten oder ner Journalistin, reden. Und da hat Anne Will oder Sandra Maischberger, @MODERATOR und wie sie heißen, denk ich, riesige Fehler gemacht, weil je mehr die auch provoziert haben mit rassistischen oder rechtsextremen Begriffen oder Äußerungen, sie immer wieder eingeladen. Selbst wenn die rausgegangen sind, wie Alice Weidel das gemacht hat, mitunter, hat das nicht geschadet. Am nächsten Tag kamen schon wieder die großen Anstalten @MEDIUM @MEDIUM und wollten sie schon wieder haben.(...)"" http://www.clemensheni.net/?s=@MODERATOR",Dieser Kommentar ist gegen eine Gruppe gerichtet,2
"Also ich finde überhaupt nichts rassistisches daran, eine Person nach ihrer Herkunft zu fragen... Redet in Köln jemand schwäbisch, fragt man doch auch wo er herkommt!? Das ist nichts diskriminierendes, sondern zeugt einfach nur von Interesse an der Person. Wenn dann z.B. Nelson Müller oder Dennis Schröder sagen ""aus Deutschland"" ist doch alles in Ordnung!",Dieser Kommentar ist humoristisch veranlagt,2
Und das macht vielen Menschen immer wieder Heimat kaputt. Oder eben zum Sehnsuchtsbegriff,Dieser Kommentar ist gegen eine Gruppe gerichtet,2
Dann sind sie einer von 100 und das ist nicht viel,Dieser Kommentar ist gegen eine Gruppe gerichtet,2
"@USER bisher wurde überhaupt nichts verboten, bzw. wenn Fahrverbote, dann wo akute Gefährdung für die Gesundheit befürchtet wurde. Es ist aber ohne Anstrengungen jedes einzelnen schwer, Umweltbesußtsein zu generieren. Verbote bringen nichts, das stimmt. Aber wirklich zur Debatte stand doch kein beispielsweise Fleischverzicht per Gesetz.",Dieser Kommentar ist humoristisch veranlagt,2
"""Das ist alles so unfassbar dämlich, ich finde keine Worte dafür! "" Ich schon. Dass nennt sich Bildungsnostand.",Dieser Kommentar ist gegen eine Gruppe gerichtet,2
"Provokantes Thema 😳 und lockt alle :Ich bin kein Nazi, aber.... Argumentationen hervor!",Dieser Kommentar ist eine Beleidigung,2
"@USER das mag sein, und kann es auch aber europaweit wachsen die rechten Gruppierungen und das ist auch Tatsache und ich wusste nicht, das Franzosen Ostler sind und ob sie es glauben oder nicht do manch Ostler hat auch ohne Kredite mehr vom Westen gehabt und vom Ausland als so mancher Wessi",Dieser Kommentar ist eine Beleidigung,2
